Time	heave [m]	DQF [-]	FQF [-]
2023-10-10T00:00:30.663Z	0.4213	1011111110000000	1
2023-10-10T00:00:30.759Z	0.4476	1011111110000000	1
2023-10-10T00:00:30.856Z	0.5067	1011111110000000	1
2023-10-10T00:00:30.955Z	0.4293	1011111110000000	1
2023-10-10T00:00:31.057Z	0.4864	1011111110000000	1
2023-10-10T00:00:31.160Z	0.5242	1011111110000000	1
2023-10-10T00:00:31.262Z	0.4618	1011111110000000	1
2023-10-10T00:00:31.365Z	0.5056	1011111110000000	1
2023-10-10T00:00:31.468Z	0.4194	1011111110000000	1
2023-10-10T00:00:31.566Z	0.4792	1011111110000000	1
2023-10-10T00:00:31.661Z	0.4373	1011111110000000	1
2023-10-10T00:00:31.760Z	0.4722	1011111110000000	1
2023-10-10T00:00:31.860Z	0.5268	1011111110000000	1
2023-10-10T00:00:31.958Z	0.4351	1011111110000000	1
2023-10-10T00:00:32.059Z	0.4589	1011111110000000	1
2023-10-10T00:00:32.159Z	0.4550	1011111110000000	1
2023-10-10T00:00:32.258Z	0.4119	1011111110000000	1
2023-10-10T00:00:32.360Z	0.3871	1011111110000000	1
2023-10-10T00:00:32.466Z	0.4438	1011111110000000	1
2023-10-10T00:00:32.565Z	0.4505	1011111110000000	1
2023-10-10T00:00:32.664Z	0.4146	1011111110000000	1
2023-10-10T00:00:32.762Z	0.4228	1011111110000000	1
2023-10-10T00:00:32.857Z	0.3966	1011111110000000	1
2023-10-10T00:00:32.954Z	0.3819	1011111110000000	1
2023-10-10T00:00:33.054Z	0.3977	1011111110000000	1
2023-10-10T00:00:33.156Z	0.4442	1011111110000000	1
2023-10-10T00:00:33.262Z	0.3518	1011111110000000	1
2023-10-10T00:00:33.363Z	0.3237	1011111110000000	1
2023-10-10T00:00:33.464Z	0.4265	1011111110000000	1
2023-10-10T00:00:33.564Z	0.3756	1011111110000000	1
2023-10-10T00:00:33.662Z	0.4449	1011111110000000	1
2023-10-10T00:00:33.759Z	0.3733	1011111110000000	1
2023-10-10T00:00:33.856Z	0.4599	1011111110000000	1
2023-10-10T00:00:33.958Z	0.4533	1011111110000000	1
2023-10-10T00:00:34.056Z	0.4264	1011111110000000	1
2023-10-10T00:00:34.158Z	0.4302	1011111110000000	1
2023-10-10T00:00:34.259Z	0.4784	1011111110000000	1
2023-10-10T00:00:34.362Z	0.3877	1011111110000000	1
2023-10-10T00:00:34.466Z	0.4055	1011111110000000	1
2023-10-10T00:00:34.567Z	0.4411	1011111110000000	1
2023-10-10T00:00:34.664Z	0.4533	1011111110000000	1
2023-10-10T00:00:34.761Z	0.4466	1011111110000000	1
2023-10-10T00:00:34.858Z	0.4299	1011111110000000	1
2023-10-10T00:00:34.957Z	0.4565	1011111110000000	1
2023-10-10T00:00:35.058Z	0.4856	1011111110000000	1
2023-10-10T00:00:35.161Z	0.4877	1011111110000000	1
2023-10-10T00:00:35.263Z	0.5480	1011111110000000	1
2023-10-10T00:00:35.365Z	0.5167	1011111110000000	1
2023-10-10T00:00:35.464Z	0.5068	1011111110000000	1
2023-10-10T00:00:35.563Z	0.5444	1011111110000000	1
2023-10-10T00:00:35.660Z	0.5436	1011111110000000	1
2023-10-10T00:00:35.758Z	0.5030	1011111110000000	1
2023-10-10T00:00:35.856Z	0.4829	1011111110000000	1
2023-10-10T00:00:35.957Z	0.5041	1011111110000000	1
2023-10-10T00:00:36.058Z	0.4598	1011111110000000	1
2023-10-10T00:00:36.161Z	0.4517	1011111110000000	1
2023-10-10T00:00:36.264Z	0.4548	1011111110000000	1
2023-10-10T00:00:36.365Z	0.4364	1011111110000000	1
2023-10-10T00:00:36.464Z	0.4204	1011111110000000	1
2023-10-10T00:00:36.562Z	0.4522	1011111110000000	1
2023-10-10T00:00:36.660Z	0.3714	1011111110000000	1
2023-10-10T00:00:36.757Z	0.3918	1011111110000000	1
2023-10-10T00:00:36.857Z	0.4083	1011111110000000	1
2023-10-10T00:00:36.958Z	0.4442	1011111110000000	1
2023-10-10T00:00:37.061Z	0.4919	1011111110000000	1
2023-10-10T00:00:37.164Z	0.4413	1011111110000000	1
2023-10-10T00:00:37.265Z	0.4620	1011111110000000	1
2023-10-10T00:00:37.365Z	0.4565	1011111110000000	1
2023-10-10T00:00:37.462Z	0.4781	1011111110000000	1
2023-10-10T00:00:37.560Z	0.4784	1011111110000000	1
2023-10-10T00:00:37.657Z	0.5033	1011111110000000	1
2023-10-10T00:00:37.757Z	0.4421	1011111110000000	1
2023-10-10T00:00:37.858Z	0.5476	1011111110000000	1
2023-10-10T00:00:37.961Z	0.5850	1011111110000000	1
2023-10-10T00:00:38.064Z	0.5628	1011111110000000	1
2023-10-10T00:00:38.165Z	0.5223	1011111110000000	1
2023-10-10T00:00:38.264Z	0.5125	1011111110000000	1
2023-10-10T00:00:38.362Z	0.4402	1011111110000000	1
2023-10-10T00:00:38.459Z	0.4721	1011111110000000	1
2023-10-10T00:00:38.557Z	0.4734	1011111110000000	1
2023-10-10T00:00:38.657Z	0.4375	1011111110000000	1
2023-10-10T00:00:38.758Z	0.4391	1011111110000000	1
