Time	FREQUENCY [Hz]	DELTA_FREQUENCY [Hz]	VSPEC1D [m2 s]	THETA1 [degree]	STHETA1 [degree]	DQF [-]	FQF [-]
2023-10-10T00:28:00.000Z	0.260	0.010	0.005804	207.98	63.13	1010000000100000	1
2023-10-10T00:28:00.000Z	0.270	0.010	0.006155	194.33	55.62	1010000000100000	1
2023-10-10T00:28:00.000Z	0.280	0.010	0.004148	185.16	64.48	1010000000100000	1
2023-10-10T00:28:00.000Z	0.290	0.010	0.005316	190.13	55.72	1010000000100000	1
2023-10-10T00:28:00.000Z	0.300	0.010	0.003839	172.00	58.77	1010000000100000	1
2023-10-10T00:28:00.000Z	0.310	0.010	0.002722	162.19	55.90	1010000000100000	1
2023-10-10T00:28:00.000Z	0.320	0.010	0.003482	178.30	55.23	1010000000100000	1
2023-10-10T00:28:00.000Z	0.330	0.010	0.002595	138.54	64.81	1010000000100000	1
2023-10-10T00:28:00.000Z	0.340	0.010	0.003286	171.50	61.41	1010000000100000	1
2023-10-10T00:28:00.000Z	0.350	0.010	0.003736	163.85	58.73	1010000000100000	1
2023-10-10T00:28:00.000Z	0.360	0.010	0.004283	167.48	63.44	1010000000100000	1
2023-10-10T00:28:00.000Z	0.370	0.010	0.006882	161.92	63.53	1010000000100000	1
2023-10-10T00:28:00.000Z	0.380	0.010	0.006774	159.87	61.94	1010000000100000	1
2023-10-10T00:28:00.000Z	0.390	0.010	0.005432	191.24	69.18	1010000000100000	1
2023-10-10T00:28:00.000Z	0.400	0.010	0.004928	216.47	70.53	1010000000100000	1
2023-10-10T00:28:00.000Z	0.410	0.010	0.004569	183.02	69.22	1010000000100000	1
2023-10-10T00:28:00.000Z	0.420	0.010	0.005273	207.46	65.24	1010000000100000	1
2023-10-10T00:28:00.000Z	0.430	0.010	0.005602	165.44	65.39	1010000000100000	1
2023-10-10T00:28:00.000Z	0.440	0.010	0.004281	202.76	67.59	1010000000100000	1
2023-10-10T00:28:00.000Z	0.450	0.010	0.001933	170.18	55.65	1010000000100000	1
2023-10-10T00:28:00.000Z	0.460	0.010	0.005262	209.26	42.28	1010000000100000	1
2023-10-10T00:28:00.000Z	0.470	0.010	0.004024	224.46	47.81	1010000000100000	1
2023-10-10T00:28:00.000Z	0.480	0.010	0.005334	231.35	46.84	1010000000100000	1
2023-10-10T00:28:00.000Z	0.490	0.010	0.007631	222.56	53.06	1010000000100000	1
2023-10-10T00:28:00.000Z	0.500	0.005	0.005876	236.37	59.51	1010000000100000	1
2023-10-10T00:29:00.000Z	0.000	0.005	0.000000	   NaN	  NaN	1010000000100000	1
2023-10-10T00:29:00.000Z	0.010	0.010	0.000009	   NaN	  NaN	1010000000100000	1
2023-10-10T00:29:00.000Z	0.020	0.010	0.000060	   NaN	  NaN	1010000000100000	1
2023-10-10T00:29:00.000Z	0.030	0.010	0.000382	172.20	70.66	1010000000100000	1
2023-10-10T00:29:00.000Z	0.040	0.010	0.000470	158.19	73.19	1010000000100000	1
2023-10-10T00:29:00.000Z	0.050	0.010	0.000381	194.66	61.73	1010000000100000	1
2023-10-10T00:29:00.000Z	0.060	0.010	0.000446	222.18	59.13	1010000000100000	1
2023-10-10T00:29:00.000Z	0.070	0.010	0.000961	209.20	64.24	1010000000100000	1
2023-10-10T00:29:00.000Z	0.080	0.010	0.000671	204.46	69.84	1010000000100000	1
2023-10-10T00:29:00.000Z	0.090	0.010	0.000900	209.67	70.98	1010000000100000	1
2023-10-10T00:29:00.000Z	0.100	0.010	0.001127	207.04	77.40	1010000000100000	1
2023-10-10T00:29:00.000Z	0.110	0.010	0.001639	281.78	76.34	1010000000100000	1
2023-10-10T00:29:00.000Z	0.120	0.010	0.002420	126.16	72.83	1010000000100000	1
2023-10-10T00:29:00.000Z	0.130	0.010	0.009562	113.71	65.52	1010000000100000	1
2023-10-10T00:29:00.000Z	0.140	0.010	0.010321	125.82	74.89	1010000000100000	1
2023-10-10T00:29:00.000Z	0.150	0.010	0.009486	163.78	77.01	1010000000100000	1
2023-10-10T00:29:00.000Z	0.160	0.010	0.008372	 92.09	70.30	1010000000100000	1
2023-10-10T00:29:00.000Z	0.170	0.010	0.005583	113.42	70.74	1010000000100000	1
2023-10-10T00:29:00.000Z	0.180	0.010	0.009124	144.34	69.25	1010000000100000	1
2023-10-10T00:29:00.000Z	0.190	0.010	0.009082	173.46	72.10	1010000000100000	1
2023-10-10T00:29:00.000Z	0.200	0.010	0.006089	155.81	65.46	1010000000100000	1
2023-10-10T00:29:00.000Z	0.210	0.010	0.008722	352.59	80.11	1010000000100000	1
2023-10-10T00:29:00.000Z	0.220	0.010	0.020970	182.79	65.78	1010000000100000	1
2023-10-10T00:29:00.000Z	0.230	0.010	0.016415	228.11	65.17	1010000000100000	1
2023-10-10T00:29:00.000Z	0.240	0.010	0.004340	282.87	72.80	1010000000100000	1
2023-10-10T00:29:00.000Z	0.250	0.010	0.003332	175.91	72.36	1010000000100000	1
2023-10-10T00:29:00.000Z	0.260	0.010	0.007172	185.07	55.56	1010000000100000	1
2023-10-10T00:29:00.000Z	0.270	0.010	0.008512	205.57	57.43	1010000000100000	1
2023-10-10T00:29:00.000Z	0.280	0.010	0.004146	191.77	63.57	1010000000100000	1
2023-10-10T00:29:00.000Z	0.290	0.010	0.006556	210.93	58.79	1010000000100000	1
2023-10-10T00:29:00.000Z	0.300	0.010	0.006308	175.79	52.41	1010000000100000	1
2023-10-10T00:29:00.000Z	0.310	0.010	0.004267	172.99	59.88	1010000000100000	1
2023-10-10T00:29:00.000Z	0.320	0.010	0.004677	162.90	57.83	1010000000100000	1
2023-10-10T00:29:00.000Z	0.330	0.010	0.003659	144.45	69.39	1010000000100000	1
2023-10-10T00:29:00.000Z	0.340	0.010	0.004526	178.52	64.74	1010000000100000	1
2023-10-10T00:29:00.000Z	0.350	0.010	0.003620	146.13	63.35	1010000000100000	1
2023-10-10T00:29:00.000Z	0.360	0.010	0.005530	156.53	60.13	1010000000100000	1
2023-10-10T00:29:00.000Z	0.370	0.010	0.007914	169.99	63.91	1010000000100000	1
2023-10-10T00:29:00.000Z	0.380	0.010	0.004057	177.01	53.15	1010000000100000	1
2023-10-10T00:29:00.000Z	0.390	0.010	0.003107	208.33	70.76	1010000000100000	1
2023-10-10T00:29:00.000Z	0.400	0.010	0.006911	205.33	64.03	1010000000100000	1
2023-10-10T00:29:00.000Z	0.410	0.010	0.004038	209.86	70.35	1010000000100000	1
2023-10-10T00:29:00.000Z	0.420	0.010	0.005316	180.85	66.13	1010000000100000	1
2023-10-10T00:29:00.000Z	0.430	0.010	0.006535	204.69	60.80	1010000000100000	1
2023-10-10T00:29:00.000Z	0.440	0.010	0.003747	192.96	67.37	1010000000100000	1
2023-10-10T00:29:00.000Z	0.450	0.010	0.002966	180.22	51.41	1010000000100000	1
2023-10-10T00:29:00.000Z	0.460	0.010	0.006598	207.25	43.59	1010000000100000	1
2023-10-10T00:29:00.000Z	0.470	0.010	0.004439	216.70	49.24	1010000000100000	1
2023-10-10T00:29:00.000Z	0.480	0.010	0.009211	224.73	46.62	1010000000100000	1
2023-10-10T00:29:00.000Z	0.490	0.010	0.011799	223.15	39.15	1010000000100000	1
2023-10-10T00:29:00.000Z	0.500	0.005	0.007819	227.97	59.86	1010000000100000	1
2023-10-10T00:30:00.000Z	0.000	0.005	0.000000	   NaN	  NaN	1010000000100000	1
2023-10-10T00:30:00.000Z	0.010	0.010	0.000022	   NaN	  NaN	1010000000100000	1
2023-10-10T00:30:00.000Z	0.020	0.010	0.000103	   NaN	  NaN	1010000000100000	1
2023-10-10T00:30:00.000Z	0.030	0.010	0.000317	178.80	67.79	1010000000100000	1
2023-10-10T00:30:00.000Z	0.040	0.010	0.000831	140.32	64.85	1010000000100000	1
2023-10-10T00:30:00.000Z	0.050	0.010	0.000652	212.88	65.54	1010000000100000	1
2023-10-10T00:30:00.000Z	0.060	0.010	0.001017	191.86	64.25	1010000000100000	1
2023-10-10T00:30:00.000Z	0.070	0.010	0.001010	190.62	61.36	1010000000100000	1
2023-10-10T00:30:00.000Z	0.080	0.010	0.001161	214.34	68.54	1010000000100000	1
2023-10-10T00:30:00.000Z	0.090	0.010	0.001240	203.70	72.11	1010000000100000	1
2023-10-10T00:30:00.000Z	0.100	0.010	0.001646	239.29	76.44	1010000000100000	1
2023-10-10T00:30:00.000Z	0.110	0.010	0.001695	171.21	78.28	1010000000100000	1
2023-10-10T00:30:00.000Z	0.120	0.010	0.002315	124.21	75.26	1010000000100000	1
2023-10-10T00:30:00.000Z	0.130	0.010	0.005781	 97.95	72.55	1010000000100000	1
2023-10-10T00:30:00.000Z	0.140	0.010	0.011917	 95.90	76.16	1010000000100000	1
2023-10-10T00:30:00.000Z	0.150	0.010	0.013551	121.52	77.07	1010000000100000	1
2023-10-10T00:30:00.000Z	0.160	0.010	0.007316	 88.40	70.66	1010000000100000	1
2023-10-10T00:30:00.000Z	0.170	0.010	0.006787	158.60	68.69	1010000000100000	1
2023-10-10T00:30:00.000Z	0.180	0.010	0.008621	150.48	69.27	1010000000100000	1
2023-10-10T00:30:00.000Z	0.190	0.010	0.007754	184.03	71.56	1010000000100000	1
2023-10-10T00:30:00.000Z	0.200	0.010	0.004900	123.70	67.67	1010000000100000	1
2023-10-10T00:30:00.000Z	0.210	0.010	0.006040	136.46	71.13	1010000000100000	1
2023-10-10T00:30:00.000Z	0.220	0.010	0.021473	205.45	63.09	1010000000100000	1
2023-10-10T00:30:00.000Z	0.230	0.010	0.010496	213.35	73.29	1010000000100000	1
2023-10-10T00:30:00.000Z	0.240	0.010	0.006900	258.21	75.18	1010000000100000	1
2023-10-10T00:30:00.000Z	0.250	0.010	0.003959	306.58	78.99	1010000000100000	1
2023-10-10T00:30:00.000Z	0.260	0.010	0.005844	189.37	55.34	1010000000100000	1
2023-10-10T00:30:00.000Z	0.270	0.010	0.008401	203.81	50.94	1010000000100000	1
2023-10-10T00:30:00.000Z	0.280	0.010	0.003767	188.43	63.66	1010000000100000	1
2023-10-10T00:30:00.000Z	0.290	0.010	0.005532	207.14	55.88	1010000000100000	1
2023-10-10T00:30:00.000Z	0.300	0.010	0.005045	182.18	56.33	1010000000100000	1
2023-10-10T00:30:00.000Z	0.310	0.010	0.003465	160.59	59.59	1010000000100000	1
2023-10-10T00:30:00.000Z	0.320	0.010	0.002453	175.69	65.85	1010000000100000	1
2023-10-10T00:30:00.000Z	0.330	0.010	0.002190	154.57	69.21	1010000000100000	1
2023-10-10T00:30:00.000Z	0.340	0.010	0.004219	169.09	58.78	1010000000100000	1
2023-10-10T00:30:00.000Z	0.350	0.010	0.004419	165.11	61.57	1010000000100000	1
2023-10-10T00:30:00.000Z	0.360	0.010	0.004590	165.83	65.90	1010000000100000	1
2023-10-10T00:30:00.000Z	0.370	0.010	0.005993	176.06	64.96	1010000000100000	1
2023-10-10T00:30:00.000Z	0.380	0.010	0.004877	186.09	61.34	1010000000100000	1
2023-10-10T00:30:00.000Z	0.390	0.010	0.003712	203.79	61.70	1010000000100000	1
2023-10-10T00:30:00.000Z	0.400	0.010	0.005781	212.87	60.43	1010000000100000	1
2023-10-10T00:30:00.000Z	0.410	0.010	0.003811	193.12	61.98	1010000000100000	1
2023-10-10T00:30:00.000Z	0.420	0.010	0.004627	191.33	62.50	1010000000100000	1
2023-10-10T00:30:00.000Z	0.430	0.010	0.004390	211.99	62.84	1010000000100000	1
2023-10-10T00:30:00.000Z	0.440	0.010	0.003966	174.41	70.16	1010000000100000	1
2023-10-10T00:30:00.000Z	0.450	0.010	0.005156	181.16	52.17	1010000000100000	1
2023-10-10T00:30:00.000Z	0.460	0.010	0.007505	212.19	46.09	1010000000100000	1
2023-10-10T00:30:00.000Z	0.470	0.010	0.005470	229.76	51.36	1010000000100000	1
2023-10-10T00:30:00.000Z	0.480	0.010	0.007836	215.04	45.90	1010000000100000	1
2023-10-10T00:30:00.000Z	0.490	0.010	0.012062	220.61	43.48	1010000000100000	1
2023-10-10T00:30:00.000Z	0.500	0.005	0.007441	224.04	53.36	1010000000100000	1
2023-10-10T00:31:00.000Z	0.000	0.005	0.000000	   NaN	  NaN	1010000000100000	1
2023-10-10T00:31:00.000Z	0.010	0.010	0.000015	   NaN	  NaN	1010000000100000	1
2023-10-10T00:31:00.000Z	0.020	0.010	0.000060	   NaN	  NaN	1010000000100000	1
2023-10-10T00:31:00.000Z	0.030	0.010	0.000309	181.13	65.38	1010000000100000	1
2023-10-10T00:31:00.000Z	0.040	0.010	0.000450	182.35	68.45	1010000000100000	1
2023-10-10T00:31:00.000Z	0.050	0.010	0.000583	203.28	62.59	1010000000100000	1
2023-10-10T00:31:00.000Z	0.060	0.010	0.000806	211.63	64.24	1010000000100000	1
2023-10-10T00:31:00.000Z	0.070	0.010	0.001116	179.92	66.28	1010000000100000	1
2023-10-10T00:31:00.000Z	0.080	0.010	0.000941	227.10	69.73	1010000000100000	1
2023-10-10T00:31:00.000Z	0.090	0.010	0.000659	220.72	72.73	1010000000100000	1
2023-10-10T00:31:00.000Z	0.100	0.010	0.000706	199.42	74.12	1010000000100000	1
2023-10-10T00:31:00.000Z	0.110	0.010	0.001410	130.50	74.82	1010000000100000	1
2023-10-10T00:31:00.000Z	0.120	0.010	0.002900	135.22	78.40	1010000000100000	1
2023-10-10T00:31:00.000Z	0.130	0.010	0.006349	195.40	75.38	1010000000100000	1
2023-10-10T00:31:00.000Z	0.140	0.010	0.012306	 76.82	71.75	1010000000100000	1
2023-10-10T00:31:00.000Z	0.150	0.010	0.008733	 88.44	69.69	1010000000100000	1
2023-10-10T00:31:00.000Z	0.160	0.010	0.005662	 91.74	65.02	1010000000100000	1
2023-10-10T00:31:00.000Z	0.170	0.010	0.007597	147.54	72.23	1010000000100000	1
2023-10-10T00:31:00.000Z	0.180	0.010	0.007878	143.83	72.93	1010000000100000	1
2023-10-10T00:31:00.000Z	0.190	0.010	0.007512	187.64	70.48	1010000000100000	1
2023-10-10T00:31:00.000Z	0.200	0.010	0.005190	126.21	71.80	1010000000100000	1
2023-10-10T00:31:00.000Z	0.210	0.010	0.006105	139.90	78.29	1010000000100000	1
2023-10-10T00:31:00.000Z	0.220	0.010	0.026310	206.60	60.37	1010000000100000	1
2023-10-10T00:31:00.000Z	0.230	0.010	0.015367	206.16	69.85	1010000000100000	1
2023-10-10T00:31:00.000Z	0.240	0.010	0.004633	228.43	76.55	1010000000100000	1
2023-10-10T00:31:00.000Z	0.250	0.010	0.004053	173.75	77.39	1010000000100000	1
2023-10-10T00:31:00.000Z	0.260	0.010	0.007419	195.76	58.38	1010000000100000	1
2023-10-10T00:31:00.000Z	0.270	0.010	0.007352	198.52	55.58	1010000000100000	1
2023-10-10T00:31:00.000Z	0.280	0.010	0.002547	203.53	67.11	1010000000100000	1
2023-10-10T00:31:00.000Z	0.290	0.010	0.005701	208.24	57.98	1010000000100000	1
2023-10-10T00:31:00.000Z	0.300	0.010	0.004843	180.05	57.89	1010000000100000	1
2023-10-10T00:31:00.000Z	0.310	0.010	0.004060	162.44	60.91	1010000000100000	1
2023-10-10T00:31:00.000Z	0.320	0.010	0.003911	161.21	55.75	1010000000100000	1
2023-10-10T00:31:00.000Z	0.330	0.010	0.002192	154.33	64.46	1010000000100000	1
2023-10-10T00:31:00.000Z	0.340	0.010	0.003954	191.89	57.62	1010000000100000	1
2023-10-10T00:31:00.000Z	0.350	0.010	0.004890	150.83	51.92	1010000000100000	1
2023-10-10T00:31:00.000Z	0.360	0.010	0.005203	153.09	62.76	1010000000100000	1
2023-10-10T00:31:00.000Z	0.370	0.010	0.005353	175.92	66.59	1010000000100000	1
2023-10-10T00:31:00.000Z	0.380	0.010	0.003635	182.16	65.15	1010000000100000	1
2023-10-10T00:31:00.000Z	0.390	0.010	0.002617	184.42	68.90	1010000000100000	1
2023-10-10T00:31:00.000Z	0.400	0.010	0.003309	226.94	62.83	1010000000100000	1
2023-10-10T00:31:00.000Z	0.410	0.010	0.005729	214.10	63.41	1010000000100000	1
2023-10-10T00:31:00.000Z	0.420	0.010	0.005827	195.42	61.53	1010000000100000	1
2023-10-10T00:31:00.000Z	0.430	0.010	0.004939	200.16	65.52	1010000000100000	1
2023-10-10T00:31:00.000Z	0.440	0.010	0.003260	197.13	67.44	1010000000100000	1
2023-10-10T00:31:00.000Z	0.450	0.010	0.004231	192.11	51.57	1010000000100000	1
2023-10-10T00:31:00.000Z	0.460	0.010	0.008360	214.31	46.07	1010000000100000	1
2023-10-10T00:31:00.000Z	0.470	0.010	0.006462	234.39	49.63	1010000000100000	1
2023-10-10T00:31:00.000Z	0.480	0.010	0.007382	219.47	45.04	1010000000100000	1
2023-10-10T00:31:00.000Z	0.490	0.010	0.009794	219.31	47.95	1010000000100000	1
2023-10-10T00:31:00.000Z	0.500	0.005	0.007020	233.71	52.91	1010000000100000	1
2023-10-10T00:32:00.000Z	0.000	0.005	0.000000	   NaN	  NaN	1010000000100000	1
2023-10-10T00:32:00.000Z	0.010	0.010	0.000023	   NaN	  NaN	1010000000100000	1
2023-10-10T00:32:00.000Z	0.020	0.010	0.000085	   NaN	  NaN	1010000000100000	1
2023-10-10T00:32:00.000Z	0.030	0.010	0.000235	217.04	63.95	1010000000100000	1
2023-10-10T00:32:00.000Z	0.040	0.010	0.000435	177.57	74.06	1010000000100000	1
2023-10-10T00:32:00.000Z	0.050	0.010	0.000538	195.45	67.42	1010000000100000	1
2023-10-10T00:32:00.000Z	0.060	0.010	0.000903	200.36	69.39	1010000000100000	1
2023-10-10T00:32:00.000Z	0.070	0.010	0.001085	199.38	66.77	1010000000100000	1
2023-10-10T00:32:00.000Z	0.080	0.010	0.000774	220.33	68.58	1010000000100000	1
2023-10-10T00:32:00.000Z	0.090	0.010	0.001244	198.31	70.14	1010000000100000	1
2023-10-10T00:32:00.000Z	0.100	0.010	0.001006	245.99	73.49	1010000000100000	1
2023-10-10T00:32:00.000Z	0.110	0.010	0.001556	104.06	74.39	1010000000100000	1
2023-10-10T00:32:00.000Z	0.120	0.010	0.001284	187.76	75.82	1010000000100000	1
2023-10-10T00:32:00.000Z	0.130	0.010	0.007083	183.50	77.74	1010000000100000	1
2023-10-10T00:32:00.000Z	0.140	0.010	0.013289	 88.64	78.09	1010000000100000	1
2023-10-10T00:32:00.000Z	0.150	0.010	0.011936	101.30	76.05	1010000000100000	1
2023-10-10T00:32:00.000Z	0.160	0.010	0.007865	124.40	75.60	1010000000100000	1
2023-10-10T00:32:00.000Z	0.170	0.010	0.005525	129.53	74.58	1010000000100000	1
2023-10-10T00:32:00.000Z	0.180	0.010	0.006120	163.25	72.77	1010000000100000	1
2023-10-10T00:32:00.000Z	0.190	0.010	0.007856	135.70	66.91	1010000000100000	1
2023-10-10T00:32:00.000Z	0.200	0.010	0.006084	148.65	69.34	1010000000100000	1
2023-10-10T00:32:00.000Z	0.210	0.010	0.007497	 40.78	73.45	1010000000100000	1
2023-10-10T00:32:00.000Z	0.220	0.010	0.021762	211.29	67.22	1010000000100000	1
2023-10-10T00:32:00.000Z	0.230	0.010	0.019038	211.98	67.55	1010000000100000	1
2023-10-10T00:32:00.000Z	0.240	0.010	0.005959	191.72	75.79	1010000000100000	1
2023-10-10T00:32:00.000Z	0.250	0.010	0.002781	154.45	75.71	1010000000100000	1
2023-10-10T00:32:00.000Z	0.260	0.010	0.005843	186.20	58.60	1010000000100000	1
2023-10-10T00:32:00.000Z	0.270	0.010	0.009048	208.90	53.70	1010000000100000	1
2023-10-10T00:32:00.000Z	0.280	0.010	0.002375	129.91	70.14	1010000000100000	1
2023-10-10T00:32:00.000Z	0.290	0.010	0.003871	205.36	58.07	1010000000100000	1
2023-10-10T00:32:00.000Z	0.300	0.010	0.005401	177.71	46.09	1010000000100000	1
2023-10-10T00:32:00.000Z	0.310	0.010	0.004298	164.85	57.40	1010000000100000	1
2023-10-10T00:32:00.000Z	0.320	0.010	0.003260	167.91	60.55	1010000000100000	1
2023-10-10T00:32:00.000Z	0.330	0.010	0.004171	167.99	56.47	1010000000100000	1
2023-10-10T00:32:00.000Z	0.340	0.010	0.004742	176.32	64.54	1010000000100000	1
2023-10-10T00:32:00.000Z	0.350	0.010	0.005629	145.59	54.41	1010000000100000	1
2023-10-10T00:32:00.000Z	0.360	0.010	0.005957	163.32	56.02	1010000000100000	1
2023-10-10T00:32:00.000Z	0.370	0.010	0.007743	171.92	65.70	1010000000100000	1
2023-10-10T00:32:00.000Z	0.380	0.010	0.003474	188.75	58.08	1010000000100000	1
2023-10-10T00:32:00.000Z	0.390	0.010	0.004353	197.69	67.07	1010000000100000	1
2023-10-10T00:32:00.000Z	0.400	0.010	0.005733	213.66	61.25	1010000000100000	1
2023-10-10T00:32:00.000Z	0.410	0.010	0.004274	193.87	63.31	1010000000100000	1
2023-10-10T00:32:00.000Z	0.420	0.010	0.006220	198.46	66.06	1010000000100000	1
2023-10-10T00:32:00.000Z	0.430	0.010	0.006063	190.27	62.59	1010000000100000	1
2023-10-10T00:32:00.000Z	0.440	0.010	0.004791	194.44	68.34	1010000000100000	1
2023-10-10T00:32:00.000Z	0.450	0.010	0.004141	205.72	53.36	1010000000100000	1
2023-10-10T00:32:00.000Z	0.460	0.010	0.009940	202.88	49.91	1010000000100000	1
2023-10-10T00:32:00.000Z	0.470	0.010	0.004055	224.07	49.88	1010000000100000	1
2023-10-10T00:32:00.000Z	0.480	0.010	0.008768	223.67	46.24	1010000000100000	1
2023-10-10T00:32:00.000Z	0.490	0.010	0.008756	221.15	47.17	1010000000100000	1
2023-10-10T00:32:00.000Z	0.500	0.005	0.010099	230.73	47.93	1010000000100000	1
2023-10-10T00:33:00.000Z	0.000	0.005	0.000000	   NaN	  NaN	1010000000100000	1
2023-10-10T00:33:00.000Z	0.010	0.010	0.000017	   NaN	  NaN	1010000000100000	1
2023-10-10T00:33:00.000Z	0.020	0.010	0.000072	   NaN	  NaN	1010000000100000	1
2023-10-10T00:33:00.000Z	0.030	0.010	0.000264	195.08	59.13	1010000000100000	1
2023-10-10T00:33:00.000Z	0.040	0.010	0.000715	184.14	68.44	1010000000100000	1
2023-10-10T00:33:00.000Z	0.050	0.010	0.000772	202.28	71.01	1010000000100000	1
2023-10-10T00:33:00.000Z	0.060	0.010	0.001038	168.27	67.76	1010000000100000	1
2023-10-10T00:33:00.000Z	0.070	0.010	0.001487	208.54	64.30	1010000000100000	1
2023-10-10T00:33:00.000Z	0.080	0.010	0.000895	236.30	65.54	1010000000100000	1
2023-10-10T00:33:00.000Z	0.090	0.010	0.001279	203.38	73.72	1010000000100000	1
2023-10-10T00:33:00.000Z	0.100	0.010	0.001696	243.19	75.67	1010000000100000	1
2023-10-10T00:33:00.000Z	0.110	0.010	0.002434	 40.04	74.73	1010000000100000	1
2023-10-10T00:33:00.000Z	0.120	0.010	0.002524	234.26	76.36	1010000000100000	1
2023-10-10T00:33:00.000Z	0.130	0.010	0.005545	 80.13	74.61	1010000000100000	1
2023-10-10T00:33:00.000Z	0.140	0.010	0.010776	131.86	75.39	1010000000100000	1
2023-10-10T00:33:00.000Z	0.150	0.010	0.014667	 96.85	72.63	1010000000100000	1
2023-10-10T00:33:00.000Z	0.160	0.010	0.006863	112.76	76.00	1010000000100000	1
2023-10-10T00:33:00.000Z	0.170	0.010	0.006028	102.44	68.44	1010000000100000	1
2023-10-10T00:33:00.000Z	0.180	0.010	0.007222	163.42	72.88	1010000000100000	1
2023-10-10T00:33:00.000Z	0.190	0.010	0.008372	166.36	73.69	1010000000100000	1
2023-10-10T00:33:00.000Z	0.200	0.010	0.005092	128.94	68.13	1010000000100000	1
2023-10-10T00:33:00.000Z	0.210	0.010	0.005117	119.17	73.00	1010000000100000	1
2023-10-10T00:33:00.000Z	0.220	0.010	0.016287	206.37	67.11	1010000000100000	1
2023-10-10T00:33:00.000Z	0.230	0.010	0.012650	216.96	68.19	1010000000100000	1
2023-10-10T00:33:00.000Z	0.240	0.010	0.006862	233.58	78.15	1010000000100000	1
2023-10-10T00:33:00.000Z	0.250	0.010	0.004940	215.55	73.30	1010000000100000	1
2023-10-10T00:33:00.000Z	0.260	0.010	0.005476	191.71	58.24	1010000000100000	1
2023-10-10T00:33:00.000Z	0.270	0.010	0.006886	196.55	51.12	1010000000100000	1
2023-10-10T00:33:00.000Z	0.280	0.010	0.002477	179.67	70.44	1010000000100000	1
2023-10-10T00:33:00.000Z	0.290	0.010	0.003072	193.10	59.85	1010000000100000	1
2023-10-10T00:33:00.000Z	0.300	0.010	0.005629	180.53	51.72	1010000000100000	1
2023-10-10T00:33:00.000Z	0.310	0.010	0.003297	177.82	55.22	1010000000100000	1
2023-10-10T00:33:00.000Z	0.320	0.010	0.002048	154.37	62.76	1010000000100000	1
2023-10-10T00:33:00.000Z	0.330	0.010	0.002904	152.23	71.95	1010000000100000	1
2023-10-10T00:33:00.000Z	0.340	0.010	0.003894	172.98	64.09	1010000000100000	1
2023-10-10T00:33:00.000Z	0.350	0.010	0.003423	147.22	54.00	1010000000100000	1
2023-10-10T00:33:00.000Z	0.360	0.010	0.004711	159.85	57.70	1010000000100000	1
2023-10-10T00:33:00.000Z	0.370	0.010	0.006355	160.95	69.37	1010000000100000	1
2023-10-10T00:33:00.000Z	0.380	0.010	0.005877	187.50	65.59	1010000000100000	1
2023-10-10T00:33:00.000Z	0.390	0.010	0.004511	213.42	63.06	1010000000100000	1
2023-10-10T00:33:00.000Z	0.400	0.010	0.004689	205.96	58.79	1010000000100000	1
2023-10-10T00:33:00.000Z	0.410	0.010	0.004584	166.64	68.99	1010000000100000	1
2023-10-10T00:33:00.000Z	0.420	0.010	0.006199	191.03	63.50	1010000000100000	1
2023-10-10T00:33:00.000Z	0.430	0.010	0.005695	207.89	61.31	1010000000100000	1
2023-10-10T00:33:00.000Z	0.440	0.010	0.004699	184.80	67.30	1010000000100000	1
2023-10-10T00:33:00.000Z	0.450	0.010	0.004372	213.45	46.19	1010000000100000	1
2023-10-10T00:33:00.000Z	0.460	0.010	0.006576	202.71	47.12	1010000000100000	1
2023-10-10T00:33:00.000Z	0.470	0.010	0.005928	230.45	45.18	1010000000100000	1
2023-10-10T00:33:00.000Z	0.480	0.010	0.008880	220.75	38.73	1010000000100000	1
2023-10-10T00:33:00.000Z	0.490	0.010	0.012899	224.98	40.58	1010000000100000	1
2023-10-10T00:33:00.000Z	0.500	0.005	0.014820	230.71	45.78	1010000000100000	1
2023-10-10T00:34:00.000Z	0.000	0.005	0.000000	   NaN	  NaN	1010000000100000	1
2023-10-10T00:34:00.000Z	0.010	0.010	0.000015	   NaN	  NaN	1010000000100000	1
2023-10-10T00:34:00.000Z	0.020	0.010	0.000096	   NaN	  NaN	1010000000100000	1
2023-10-10T00:34:00.000Z	0.030	0.010	0.000333	181.32	66.17	1010000000100000	1
2023-10-10T00:34:00.000Z	0.040	0.010	0.000448	190.26	62.19	1010000000100000	1
2023-10-10T00:34:00.000Z	0.050	0.010	0.000494	210.06	58.54	1010000000100000	1
2023-10-10T00:34:00.000Z	0.060	0.010	0.000679	193.61	64.17	1010000000100000	1
2023-10-10T00:34:00.000Z	0.070	0.010	0.001181	206.77	64.64	1010000000100000	1
2023-10-10T00:34:00.000Z	0.080	0.010	0.000846	237.44	72.13	1010000000100000	1
2023-10-10T00:34:00.000Z	0.090	0.010	0.001026	226.65	73.90	1010000000100000	1
2023-10-10T00:34:00.000Z	0.100	0.010	0.000950	192.41	79.44	1010000000100000	1
2023-10-10T00:34:00.000Z	0.110	0.010	0.001398	 61.04	76.86	1010000000100000	1
2023-10-10T00:34:00.000Z	0.120	0.010	0.002192	293.62	76.05	1010000000100000	1
2023-10-10T00:34:00.000Z	0.130	0.010	0.006393	209.01	73.79	1010000000100000	1
2023-10-10T00:34:00.000Z	0.140	0.010	0.010796	 95.47	72.86	1010000000100000	1
