202309011701	0.9000	1910000000010120	2	4.350	1910000000010121	2	3.604	1910000000010121	2	248.900	1910000000010100	1	21.800	1910000000010100	1	18.400	1910000000010100	1	3.000	0000000000000000	0	4.080	1910000000010120	2	3.720	1910000000010120	2	3.170	1910000000010121	2	4.470	1910000000010120	2	0.249	1910000000010100	1	0.480	1910000000010100	1	2.920	1910000000010100	1	0.04439	1910000000010100	1
202309011801	0.8400	1910000000011110	1	4.350	1910000000011111	1	3.509	1910000000011111	1	247.500	1910000000010100	1	24.500	1910000000010100	1	18.200	1910000000010100	1	3.000	0000000000000000	0	3.950	1910000000011110	1	3.610	1910000000011110	1	3.080	1910000000011111	1	4.320	1910000000011110	1	0.250	1910000000010100	1	0.473	1910000000010100	1	2.530	1910000000010100	1	0.04371	1910000000010100	1
202309011831	0.8300	1910000000010120	2	4.350	1910000000010121	2	3.571	1910000000010121	2	244.700	1910000000010100	1	19.000	1910000000010100	1	18.150	1910000000010100	1	3.000	0000000000000000	0	4.010	1910000000010120	2	3.670	1910000000010120	2	3.110	1910000000010121	2	4.380	1910000000010120	2	0.254	1910000000010100	1	0.485	1910000000010100	1	2.720	1910000000010100	1	0.04170	1910000000010100	1
202309012001	0.7800	1910000000010120	2	4.350	1910000000010121	2	3.540	1910000000010121	2	244.700	1910000000010100	1	20.800	1910000000010100	1	18.100	1910000000010100	1	3.000	0000000000000000	0	4.000	1910000000010120	2	3.650	1910000000010120	2	3.120	1910000000010121	2	4.380	1910000000010120	2	0.248	1910000000010100	1	0.475	1910000000010100	1	2.820	1910000000010100	1	0.03988	1910000000010100	1
202309012031	0.7300	1110000000011110	1	4.350	1110000000011111	1	3.448	1110000000011111	1	247.500	1110000000010100	1	18.900	1110000000010100	1	18.050	1110000000010100	1	3.000	0000000000000000	0	3.880	1110000000011110	1	3.560	1110000000011110	1	3.040	1110000000011111	1	4.230	1110000000011110	1	0.247	1110000000010100	1	0.474	1110000000010100	1	2.790	1110000000010100	1	0.03934	1110000000010100	1
202309012101	0.7500	1110000000011110	1	4.350	1110000000011111	1	3.509	1110000000011111	1	241.900	1110000000010100	1	21.800	1110000000010100	1	18.050	1110000000010100	1	3.000	0000000000000000	0	3.900	1110000000011110	1	3.600	1110000000011110	1	3.080	1110000000011111	1	4.230	1110000000011110	1	0.241	1110000000010100	1	0.473	1110000000010100	1	3.240	1110000000010100	1	0.03903	1110000000010100	1
202309012131	0.7600	1110000000011110	1	4.170	1110000000011111	1	3.419	1110000000011111	1	244.700	1110000000010100	1	18.000	1110000000010100	1	18.000	1110000000010100	1	3.000	0000000000000000	0	3.800	1110000000011110	1	3.510	1110000000011110	1	3.070	1110000000011111	1	4.110	1110000000011110	1	0.229	1110000000010100	1	0.441	1110000000010100	1	3.050	1110000000010100	1	0.04166	1110000000010100	1
202309012231	0.8500	1910000000011110	1	4.350	1910000000011111	1	3.509	1910000000011111	1	248.900	1910000000010100	1	16.500	1910000000010100	1	18.000	1910000000010100	1	3.000	0000000000000000	0	3.890	1910000000011110	1	3.620	1910000000011110	1	3.120	1910000000011111	1	4.180	1910000000011110	1	0.235	1910000000010100	1	0.465	1910000000010100	1	3.490	1910000000010100	1	0.04423	1910000000010100	1
202309012301	0.8200	1110000000011110	1	4.000	1110000000011111	1	3.419	1110000000011111	1	247.500	1110000000010100	1	22.600	1110000000010100	1	18.000	1110000000010100	1	3.000	0000000000000000	0	3.820	1110000000011110	1	3.510	1110000000011110	1	3.050	1110000000011111	1	4.160	1110000000011110	1	0.233	1110000000010100	1	0.450	1110000000010100	1	3.050	1110000000010100	1	0.04494	1110000000010100	1
202309012331	0.8700	1110000000011110	1	4.170	1110000000011111	1	3.509	1110000000011111	1	247.500	1110000000010100	1	14.700	1110000000010100	1	18.000	1110000000010100	1	3.000	0000000000000000	0	3.880	1110000000011110	1	3.610	1110000000011110	1	3.120	1110000000011111	1	4.170	1110000000011110	1	0.231	1110000000010100	1	0.461	1110000000010100	1	4.370	1110000000010100	1	0.04527	1110000000010100	1
202309020001	0.7900	1110000000011110	1	4.350	1110000000011111	1	3.361	1110000000011111	1	250.300	1110000000010100	1	19.600	1110000000010100	1	18.050	1110000000010100	1	3.000	0000000000000000	0	3.780	1110000000011110	1	3.470	1110000000011110	1	2.980	1110000000011111	1	4.120	1110000000011110	1	0.244	1110000000010100	1	0.467	1110000000010100	1	3.070	1110000000010100	1	0.04481	1110000000010100	1
