Time	FREQUENCY [Hz]	DELTA_FREQUENCY [Hz]	VSPEC1D [m2 s]	THETA1 [degree]	STHETA1 [degree]	DQF [-]	FQF [-]
2024-11-16T00:31:00.000Z	0.440	0.010	0.031654	160.26	72.30	1010000000100000	1
2024-11-16T00:31:00.000Z	0.450	0.010	0.033433	133.61	77.90	1010000000100000	1
2024-11-16T00:31:00.000Z	0.460	0.010	0.025399	124.83	76.72	1010000000100000	1
2024-11-16T00:31:00.000Z	0.470	0.010	0.029331	 90.28	68.68	1010000000100000	1
2024-11-16T00:31:00.000Z	0.480	0.010	0.013049	 89.68	72.71	1010000000100000	1
2024-11-16T00:31:00.000Z	0.490	0.010	0.021541	 56.76	76.16	1010000000100000	1
2024-11-16T00:31:00.000Z	0.500	0.005	0.018447	 16.74	75.38	1010000000100000	1
2024-11-16T00:32:00.000Z	0.000	0.005	0.000000	   NaN	  NaN	1010000000100000	1
2024-11-16T00:32:00.000Z	0.010	0.010	0.000368	   NaN	  NaN	1010000000100000	1
2024-11-16T00:32:00.000Z	0.020	0.010	0.004260	   NaN	  NaN	1010000000100000	1
2024-11-16T00:32:00.000Z	0.030	0.010	0.017189	244.69	76.25	1010000000100000	1
2024-11-16T00:32:00.000Z	0.040	0.010	0.035453	104.65	76.89	1010000000100000	1
2024-11-16T00:32:00.000Z	0.050	0.010	0.060863	343.86	73.69	1010000000100000	1
2024-11-16T00:32:00.000Z	0.060	0.010	0.344435	350.52	64.27	1010000000100000	1
2024-11-16T00:32:00.000Z	0.070	0.010	0.596383	 11.43	55.66	1010000000100000	1
2024-11-16T00:32:00.000Z	0.080	0.010	0.353453	  9.92	63.47	1010000000100000	1
2024-11-16T00:32:00.000Z	0.090	0.010	0.335013	322.45	51.72	1010000000100000	1
2024-11-16T00:32:00.000Z	0.100	0.010	0.290380	322.68	50.61	1010000000100000	1
2024-11-16T00:32:00.000Z	0.110	0.010	0.515178	321.10	36.30	1010000000100000	1
2024-11-16T00:32:00.000Z	0.120	0.010	1.096407	300.92	40.65	1010000000100000	1
2024-11-16T00:32:00.000Z	0.130	0.010	1.721082	279.93	42.89	1010000000100000	1
2024-11-16T00:32:00.000Z	0.140	0.010	6.983318	273.57	30.99	1010000000100000	1
2024-11-16T00:32:00.000Z	0.150	0.010	5.646995	281.05	29.87	1010000000100000	1
2024-11-16T00:32:00.000Z	0.160	0.010	3.873045	273.54	33.73	1010000000100000	1
2024-11-16T00:32:00.000Z	0.170	0.010	4.148557	260.99	26.94	1010000000100000	1
2024-11-16T00:32:00.000Z	0.180	0.010	2.238363	259.40	30.99	1010000000100000	1
2024-11-16T00:32:00.000Z	0.190	0.010	1.542745	266.73	33.52	1010000000100000	1
2024-11-16T00:32:00.000Z	0.200	0.010	0.781013	272.78	34.64	1010000000100000	1
2024-11-16T00:32:00.000Z	0.210	0.010	0.743383	254.34	38.35	1010000000100000	1
2024-11-16T00:32:00.000Z	0.220	0.010	0.903736	257.96	36.05	1010000000100000	1
2024-11-16T00:32:00.000Z	0.230	0.010	0.769552	255.87	40.65	1010000000100000	1
2024-11-16T00:32:00.000Z	0.240	0.010	0.449755	246.24	40.06	1010000000100000	1
2024-11-16T00:32:00.000Z	0.250	0.010	0.528219	243.34	36.82	1010000000100000	1
2024-11-16T00:32:00.000Z	0.260	0.010	0.569391	251.17	39.06	1010000000100000	1
2024-11-16T00:32:00.000Z	0.270	0.010	0.371565	260.24	38.90	1010000000100000	1
2024-11-16T00:32:00.000Z	0.280	0.010	0.476030	247.65	37.86	1010000000100000	1
2024-11-16T00:32:00.000Z	0.290	0.010	0.318580	259.83	42.37	1010000000100000	1
2024-11-16T00:32:00.000Z	0.300	0.010	0.239425	251.49	46.52	1010000000100000	1
2024-11-16T00:32:00.000Z	0.310	0.010	0.144890	247.28	57.80	1010000000100000	1
2024-11-16T00:32:00.000Z	0.320	0.010	0.134579	235.75	50.08	1010000000100000	1
2024-11-16T00:32:00.000Z	0.330	0.010	0.109117	237.17	57.74	1010000000100000	1
2024-11-16T00:32:00.000Z	0.340	0.010	0.099965	259.70	54.48	1010000000100000	1
2024-11-16T00:32:00.000Z	0.350	0.010	0.093351	247.00	54.54	1010000000100000	1
2024-11-16T00:32:00.000Z	0.360	0.010	0.066816	238.32	62.39	1010000000100000	1
2024-11-16T00:32:00.000Z	0.370	0.010	0.080151	220.95	61.72	1010000000100000	1
2024-11-16T00:32:00.000Z	0.380	0.010	0.078437	230.43	66.52	1010000000100000	1
2024-11-16T00:32:00.000Z	0.390	0.010	0.069224	221.62	67.07	1010000000100000	1
2024-11-16T00:32:00.000Z	0.400	0.010	0.045858	249.40	66.92	1010000000100000	1
2024-11-16T00:32:00.000Z	0.410	0.010	0.051028	244.78	77.60	1010000000100000	1
2024-11-16T00:32:00.000Z	0.420	0.010	0.032576	208.61	68.37	1010000000100000	1
2024-11-16T00:32:00.000Z	0.430	0.010	0.026956	202.54	68.12	1010000000100000	1
2024-11-16T00:32:00.000Z	0.440	0.010	0.031438	106.47	76.49	1010000000100000	1
2024-11-16T00:32:00.000Z	0.450	0.010	0.041611	 15.46	79.16	1010000000100000	1
2024-11-16T00:32:00.000Z	0.460	0.010	0.039800	128.78	72.81	1010000000100000	1
2024-11-16T00:32:00.000Z	0.470	0.010	0.038873	 81.61	72.64	1010000000100000	1
2024-11-16T00:32:00.000Z	0.480	0.010	0.023764	 90.54	71.84	1010000000100000	1
2024-11-16T00:32:00.000Z	0.490	0.010	0.033350	 76.86	71.13	1010000000100000	1
2024-11-16T00:32:00.000Z	0.500	0.005	0.020046	101.40	73.45	1010000000100000	1
2024-11-16T00:33:00.000Z	0.000	0.005	0.000000	   NaN	  NaN	1010000000100000	1
2024-11-16T00:33:00.000Z	0.010	0.010	0.000260	   NaN	  NaN	1010000000100000	1
2024-11-16T00:33:00.000Z	0.020	0.010	0.001083	   NaN	  NaN	1010000000100000	1
2024-11-16T00:33:00.000Z	0.030	0.010	0.010244	229.02	75.39	1010000000100000	1
2024-11-16T00:33:00.000Z	0.040	0.010	0.014422	118.32	74.98	1010000000100000	1
2024-11-16T00:33:00.000Z	0.050	0.010	0.040599	313.13	76.62	1010000000100000	1
2024-11-16T00:33:00.000Z	0.060	0.010	0.356360	340.98	58.48	1010000000100000	1
2024-11-16T00:33:00.000Z	0.070	0.010	0.738107	354.43	57.37	1010000000100000	1
2024-11-16T00:33:00.000Z	0.080	0.010	0.418274	343.75	61.39	1010000000100000	1
2024-11-16T00:33:00.000Z	0.090	0.010	0.365708	316.15	47.84	1010000000100000	1
2024-11-16T00:33:00.000Z	0.100	0.010	0.368932	328.15	47.65	1010000000100000	1
2024-11-16T00:33:00.000Z	0.110	0.010	0.482610	328.57	45.13	1010000000100000	1
2024-11-16T00:33:00.000Z	0.120	0.010	1.100699	308.26	43.29	1010000000100000	1
2024-11-16T00:33:00.000Z	0.130	0.010	1.862682	290.34	41.40	1010000000100000	1
2024-11-16T00:33:00.000Z	0.140	0.010	6.092914	273.55	34.66	1010000000100000	1
2024-11-16T00:33:00.000Z	0.150	0.010	4.998635	282.70	34.32	1010000000100000	1
2024-11-16T00:33:00.000Z	0.160	0.010	3.485143	268.15	33.81	1010000000100000	1
2024-11-16T00:33:00.000Z	0.170	0.010	4.584314	262.20	25.09	1010000000100000	1
2024-11-16T00:33:00.000Z	0.180	0.010	1.695153	257.41	33.40	1010000000100000	1
2024-11-16T00:33:00.000Z	0.190	0.010	1.429975	270.85	32.77	1010000000100000	1
2024-11-16T00:33:00.000Z	0.200	0.010	0.837422	272.17	36.15	1010000000100000	1
2024-11-16T00:33:00.000Z	0.210	0.010	0.820395	259.45	35.27	1010000000100000	1
2024-11-16T00:33:00.000Z	0.220	0.010	1.032216	254.75	34.27	1010000000100000	1
2024-11-16T00:33:00.000Z	0.230	0.010	0.842406	250.56	37.83	1010000000100000	1
2024-11-16T00:33:00.000Z	0.240	0.010	0.443349	247.58	45.13	1010000000100000	1
2024-11-16T00:33:00.000Z	0.250	0.010	0.404444	237.38	42.60	1010000000100000	1
2024-11-16T00:33:00.000Z	0.260	0.010	0.560435	248.50	44.50	1010000000100000	1
2024-11-16T00:33:00.000Z	0.270	0.010	0.427252	268.73	38.14	1010000000100000	1
2024-11-16T00:33:00.000Z	0.280	0.010	0.526273	253.00	36.44	1010000000100000	1
2024-11-16T00:33:00.000Z	0.290	0.010	0.275591	257.53	46.62	1010000000100000	1
2024-11-16T00:33:00.000Z	0.300	0.010	0.261667	263.46	43.22	1010000000100000	1
2024-11-16T00:33:00.000Z	0.310	0.010	0.192993	240.00	49.62	1010000000100000	1
2024-11-16T00:33:00.000Z	0.320	0.010	0.132496	250.21	52.91	1010000000100000	1
2024-11-16T00:33:00.000Z	0.330	0.010	0.139573	241.87	51.17	1010000000100000	1
2024-11-16T00:33:00.000Z	0.340	0.010	0.099359	249.17	55.21	1010000000100000	1
2024-11-16T00:33:00.000Z	0.350	0.010	0.109896	249.32	54.51	1010000000100000	1
2024-11-16T00:33:00.000Z	0.360	0.010	0.095600	240.26	56.28	1010000000100000	1
2024-11-16T00:33:00.000Z	0.370	0.010	0.061745	241.48	63.56	1010000000100000	1
2024-11-16T00:33:00.000Z	0.380	0.010	0.050420	219.85	58.70	1010000000100000	1
2024-11-16T00:33:00.000Z	0.390	0.010	0.061552	212.25	65.80	1010000000100000	1
2024-11-16T00:33:00.000Z	0.400	0.010	0.052951	242.94	70.66	1010000000100000	1
2024-11-16T00:33:00.000Z	0.410	0.010	0.047646	229.45	76.00	1010000000100000	1
2024-11-16T00:33:00.000Z	0.420	0.010	0.035516	202.83	70.63	1010000000100000	1
2024-11-16T00:33:00.000Z	0.430	0.010	0.045734	200.38	70.56	1010000000100000	1
2024-11-16T00:33:00.000Z	0.440	0.010	0.033236	145.61	69.66	1010000000100000	1
2024-11-16T00:33:00.000Z	0.450	0.010	0.030898	214.10	77.32	1010000000100000	1
2024-11-16T00:33:00.000Z	0.460	0.010	0.037645	 97.05	69.54	1010000000100000	1
2024-11-16T00:33:00.000Z	0.470	0.010	0.027777	 84.86	71.25	1010000000100000	1
2024-11-16T00:33:00.000Z	0.480	0.010	0.021901	 45.39	72.02	1010000000100000	1
2024-11-16T00:33:00.000Z	0.490	0.010	0.021920	135.51	71.06	1010000000100000	1
2024-11-16T00:33:00.000Z	0.500	0.005	0.021586	345.01	75.79	1010000000100000	1
2024-11-16T00:34:00.000Z	0.000	0.005	0.000000	   NaN	  NaN	1010000000100000	1
2024-11-16T00:34:00.000Z	0.010	0.010	0.000353	   NaN	  NaN	1010000000100000	1
2024-11-16T00:34:00.000Z	0.020	0.010	0.003301	   NaN	  NaN	1010000000100000	1
2024-11-16T00:34:00.000Z	0.030	0.010	0.008422	205.42	75.36	1010000000100000	1
2024-11-16T00:34:00.000Z	0.040	0.010	0.019588	187.17	76.73	1010000000100000	1
2024-11-16T00:34:00.000Z	0.050	0.010	0.031737	 94.47	78.29	1010000000100000	1
2024-11-16T00:34:00.000Z	0.060	0.010	0.328033	342.09	60.23	1010000000100000	1
2024-11-16T00:34:00.000Z	0.070	0.010	0.662150	  9.55	52.30	1010000000100000	1
2024-11-16T00:34:00.000Z	0.080	0.010	0.430413	345.84	59.71	1010000000100000	1
2024-11-16T00:34:00.000Z	0.090	0.010	0.321470	320.10	53.95	1010000000100000	1
2024-11-16T00:34:00.000Z	0.100	0.010	0.530059	317.68	46.22	1010000000100000	1
2024-11-16T00:34:00.000Z	0.110	0.010	0.451430	324.48	50.25	1010000000100000	1
2024-11-16T00:34:00.000Z	0.120	0.010	0.858212	307.99	45.39	1010000000100000	1
2024-11-16T00:34:00.000Z	0.130	0.010	1.906583	291.27	41.59	1010000000100000	1
2024-11-16T00:34:00.000Z	0.140	0.010	5.637134	281.21	31.05	1010000000100000	1
2024-11-16T00:34:00.000Z	0.150	0.010	5.348191	288.92	32.30	1010000000100000	1
2024-11-16T00:34:00.000Z	0.160	0.010	5.083304	266.60	29.68	1010000000100000	1
2024-11-16T00:34:00.000Z	0.170	0.010	3.540969	266.30	27.74	1010000000100000	1
2024-11-16T00:34:00.000Z	0.180	0.010	1.666099	264.28	34.60	1010000000100000	1
2024-11-16T00:34:00.000Z	0.190	0.010	1.434638	267.18	32.67	1010000000100000	1
2024-11-16T00:34:00.000Z	0.200	0.010	0.940719	269.53	35.46	1010000000100000	1
2024-11-16T00:34:00.000Z	0.210	0.010	0.759835	256.35	39.10	1010000000100000	1
2024-11-16T00:34:00.000Z	0.220	0.010	1.164209	251.17	32.25	1010000000100000	1
2024-11-16T00:34:00.000Z	0.230	0.010	0.734307	255.16	35.20	1010000000100000	1
2024-11-16T00:34:00.000Z	0.240	0.010	0.404025	253.61	46.84	1010000000100000	1
2024-11-16T00:34:00.000Z	0.250	0.010	0.401485	242.72	44.40	1010000000100000	1
2024-11-16T00:34:00.000Z	0.260	0.010	0.592289	243.94	41.09	1010000000100000	1
2024-11-16T00:34:00.000Z	0.270	0.010	0.266202	266.37	49.20	1010000000100000	1
2024-11-16T00:34:00.000Z	0.280	0.010	0.407070	258.10	41.89	1010000000100000	1
2024-11-16T00:34:00.000Z	0.290	0.010	0.307288	266.93	42.89	1010000000100000	1
2024-11-16T00:34:00.000Z	0.300	0.010	0.202454	266.69	48.40	1010000000100000	1
2024-11-16T00:34:00.000Z	0.310	0.010	0.155694	234.93	53.89	1010000000100000	1
2024-11-16T00:34:00.000Z	0.320	0.010	0.157749	246.76	51.47	1010000000100000	1
2024-11-16T00:34:00.000Z	0.330	0.010	0.204334	251.71	44.47	1010000000100000	1
2024-11-16T00:34:00.000Z	0.340	0.010	0.073067	254.69	53.38	1010000000100000	1
2024-11-16T00:34:00.000Z	0.350	0.010	0.102615	243.29	53.59	1010000000100000	1
2024-11-16T00:34:00.000Z	0.360	0.010	0.093781	237.02	59.73	1010000000100000	1
2024-11-16T00:34:00.000Z	0.370	0.010	0.066457	224.07	65.04	1010000000100000	1
2024-11-16T00:34:00.000Z	0.380	0.010	0.074059	203.47	61.67	1010000000100000	1
2024-11-16T00:34:00.000Z	0.390	0.010	0.059760	206.79	62.98	1010000000100000	1
2024-11-16T00:34:00.000Z	0.400	0.010	0.045702	199.76	69.50	1010000000100000	1
2024-11-16T00:34:00.000Z	0.410	0.010	0.038393	191.74	77.72	1010000000100000	1
2024-11-16T00:34:00.000Z	0.420	0.010	0.040594	200.32	70.35	1010000000100000	1
2024-11-16T00:34:00.000Z	0.430	0.010	0.039152	207.73	68.44	1010000000100000	1
2024-11-16T00:34:00.000Z	0.440	0.010	0.022930	149.22	76.06	1010000000100000	1
2024-11-16T00:34:00.000Z	0.450	0.010	0.046994	138.68	72.42	1010000000100000	1
2024-11-16T00:34:00.000Z	0.460	0.010	0.036020	137.66	75.62	1010000000100000	1
2024-11-16T00:34:00.000Z	0.470	0.010	0.031097	104.32	69.64	1010000000100000	1
2024-11-16T00:34:00.000Z	0.480	0.010	0.021955	 94.65	70.22	1010000000100000	1
2024-11-16T00:34:00.000Z	0.490	0.010	0.022003	108.56	68.79	1010000000100000	1
2024-11-16T00:34:00.000Z	0.500	0.005	0.015376	356.66	73.80	1010000000100000	1
2024-11-16T00:35:00.000Z	0.000	0.005	0.000000	   NaN	  NaN	1010000000100000	1
2024-11-16T00:35:00.000Z	0.010	0.010	0.000461	   NaN	  NaN	1010000000100000	1
2024-11-16T00:35:00.000Z	0.020	0.010	0.003593	   NaN	  NaN	1010000000100000	1
2024-11-16T00:35:00.000Z	0.030	0.010	0.016458	155.14	67.15	1010000000100000	1
2024-11-16T00:35:00.000Z	0.040	0.010	0.013936	161.78	79.63	1010000000100000	1
2024-11-16T00:35:00.000Z	0.050	0.010	0.053950	329.68	69.58	1010000000100000	1
2024-11-16T00:35:00.000Z	0.060	0.010	0.357011	351.85	63.73	1010000000100000	1
2024-11-16T00:35:00.000Z	0.070	0.010	0.623301	  7.87	55.46	1010000000100000	1
2024-11-16T00:35:00.000Z	0.080	0.010	0.463630	345.58	65.10	1010000000100000	1
2024-11-16T00:35:00.000Z	0.090	0.010	0.321983	326.19	47.24	1010000000100000	1
2024-11-16T00:35:00.000Z	0.100	0.010	0.347972	325.67	47.11	1010000000100000	1
2024-11-16T00:35:00.000Z	0.110	0.010	0.439806	325.24	49.16	1010000000100000	1
2024-11-16T00:35:00.000Z	0.120	0.010	1.031169	305.28	45.64	1010000000100000	1
2024-11-16T00:35:00.000Z	0.130	0.010	1.896204	291.95	41.07	1010000000100000	1
2024-11-16T00:35:00.000Z	0.140	0.010	6.429502	272.16	28.24	1010000000100000	1
2024-11-16T00:35:00.000Z	0.150	0.010	4.693136	285.43	35.24	1010000000100000	1
2024-11-16T00:35:00.000Z	0.160	0.010	3.043314	265.38	38.85	1010000000100000	1
2024-11-16T00:35:00.000Z	0.170	0.010	3.933855	264.84	24.69	1010000000100000	1
2024-11-16T00:35:00.000Z	0.180	0.010	2.187482	259.91	31.01	1010000000100000	1
2024-11-16T00:35:00.000Z	0.190	0.010	1.570280	267.85	29.61	1010000000100000	1
2024-11-16T00:35:00.000Z	0.200	0.010	0.987317	264.95	33.69	1010000000100000	1
2024-11-16T00:35:00.000Z	0.210	0.010	0.663745	261.06	39.92	1010000000100000	1
2024-11-16T00:35:00.000Z	0.220	0.010	0.978652	250.42	34.35	1010000000100000	1
2024-11-16T00:35:00.000Z	0.230	0.010	0.868655	258.52	37.51	1010000000100000	1
2024-11-16T00:35:00.000Z	0.240	0.010	0.478733	241.69	36.43	1010000000100000	1
2024-11-16T00:35:00.000Z	0.250	0.010	0.430262	245.00	40.70	1010000000100000	1
2024-11-16T00:35:00.000Z	0.260	0.010	0.617060	249.29	41.06	1010000000100000	1
2024-11-16T00:35:00.000Z	0.270	0.010	0.295810	254.47	47.47	1010000000100000	1
2024-11-16T00:35:00.000Z	0.280	0.010	0.515038	247.36	39.59	1010000000100000	1
2024-11-16T00:35:00.000Z	0.290	0.010	0.334212	256.12	37.76	1010000000100000	1
2024-11-16T00:35:00.000Z	0.300	0.010	0.223040	247.97	47.64	1010000000100000	1
2024-11-16T00:35:00.000Z	0.310	0.010	0.119380	243.92	58.63	1010000000100000	1
2024-11-16T00:35:00.000Z	0.320	0.010	0.116205	254.76	55.26	1010000000100000	1
2024-11-16T00:35:00.000Z	0.330	0.010	0.213916	241.38	46.04	1010000000100000	1
2024-11-16T00:35:00.000Z	0.340	0.010	0.123252	257.12	47.20	1010000000100000	1
2024-11-16T00:35:00.000Z	0.350	0.010	0.118284	248.47	53.50	1010000000100000	1
2024-11-16T00:35:00.000Z	0.360	0.010	0.074934	232.60	58.48	1010000000100000	1
2024-11-16T00:35:00.000Z	0.370	0.010	0.058904	210.08	60.06	1010000000100000	1
2024-11-16T00:35:00.000Z	0.380	0.010	0.079548	196.37	56.85	1010000000100000	1
2024-11-16T00:35:00.000Z	0.390	0.010	0.067375	223.83	67.43	1010000000100000	1
2024-11-16T00:35:00.000Z	0.400	0.010	0.031444	189.19	67.21	1010000000100000	1
2024-11-16T00:35:00.000Z	0.410	0.010	0.032532	196.59	74.36	1010000000100000	1
2024-11-16T00:35:00.000Z	0.420	0.010	0.041574	211.21	68.79	1010000000100000	1
2024-11-16T00:35:00.000Z	0.430	0.010	0.041775	207.84	68.78	1010000000100000	1
2024-11-16T00:35:00.000Z	0.440	0.010	0.035436	121.49	73.73	1010000000100000	1
2024-11-16T00:35:00.000Z	0.450	0.010	0.032006	131.31	72.23	1010000000100000	1
2024-11-16T00:35:00.000Z	0.460	0.010	0.048600	 44.73	72.43	1010000000100000	1
2024-11-16T00:35:00.000Z	0.470	0.010	0.038742	 87.04	71.77	1010000000100000	1
2024-11-16T00:35:00.000Z	0.480	0.010	0.026631	 86.94	68.23	1010000000100000	1
2024-11-16T00:35:00.000Z	0.490	0.010	0.032473	 62.61	76.33	1010000000100000	1
2024-11-16T00:35:00.000Z	0.500	0.005	0.017796	252.61	80.04	1010000000100000	1
2024-11-16T00:36:00.000Z	0.000	0.005	0.000000	   NaN	  NaN	1010000000100000	1
2024-11-16T00:36:00.000Z	0.010	0.010	0.000359	   NaN	  NaN	1010000000100000	1
2024-11-16T00:36:00.000Z	0.020	0.010	0.003248	   NaN	  NaN	1010000000100000	1
2024-11-16T00:36:00.000Z	0.030	0.010	0.010698	139.38	68.98	1010000000100000	1
2024-11-16T00:36:00.000Z	0.040	0.010	0.010883	142.66	77.79	1010000000100000	1
2024-11-16T00:36:00.000Z	0.050	0.010	0.036694	352.22	69.36	1010000000100000	1
2024-11-16T00:36:00.000Z	0.060	0.010	0.368580	337.88	63.06	1010000000100000	1
2024-11-16T00:36:00.000Z	0.070	0.010	0.705633	348.98	54.04	1010000000100000	1
2024-11-16T00:36:00.000Z	0.080	0.010	0.340992	337.02	57.92	1010000000100000	1
2024-11-16T00:36:00.000Z	0.090	0.010	0.349021	326.64	52.84	1010000000100000	1
2024-11-16T00:36:00.000Z	0.100	0.010	0.427218	326.25	44.70	1010000000100000	1
2024-11-16T00:36:00.000Z	0.110	0.010	0.423160	322.46	47.15	1010000000100000	1
2024-11-16T00:36:00.000Z	0.120	0.010	1.061767	315.19	41.76	1010000000100000	1
2024-11-16T00:36:00.000Z	0.130	0.010	1.908275	294.56	44.05	1010000000100000	1
2024-11-16T00:36:00.000Z	0.140	0.010	6.188647	270.12	32.22	1010000000100000	1
2024-11-16T00:36:00.000Z	0.150	0.010	4.819100	283.83	34.20	1010000000100000	1
2024-11-16T00:36:00.000Z	0.160	0.010	3.907108	268.13	35.32	1010000000100000	1
2024-11-16T00:36:00.000Z	0.170	0.010	3.496106	267.45	28.99	1010000000100000	1
2024-11-16T00:36:00.000Z	0.180	0.010	1.511915	259.29	32.30	1010000000100000	1
2024-11-16T00:36:00.000Z	0.190	0.010	1.461671	268.82	32.62	1010000000100000	1
2024-11-16T00:36:00.000Z	0.200	0.010	0.795360	258.86	36.90	1010000000100000	1
2024-11-16T00:36:00.000Z	0.210	0.010	0.898522	258.96	39.44	1010000000100000	1
2024-11-16T00:36:00.000Z	0.220	0.010	1.198634	255.31	30.34	1010000000100000	1
2024-11-16T00:36:00.000Z	0.230	0.010	0.640085	248.52	40.15	1010000000100000	1
2024-11-16T00:36:00.000Z	0.240	0.010	0.475377	248.58	43.29	1010000000100000	1
2024-11-16T00:36:00.000Z	0.250	0.010	0.508200	238.82	33.17	1010000000100000	1
2024-11-16T00:36:00.000Z	0.260	0.010	0.542109	250.44	35.49	1010000000100000	1
2024-11-16T00:36:00.000Z	0.270	0.010	0.336674	260.75	45.32	1010000000100000	1
2024-11-16T00:36:00.000Z	0.280	0.010	0.543964	250.94	34.57	1010000000100000	1
2024-11-16T00:36:00.000Z	0.290	0.010	0.248423	256.67	50.94	1010000000100000	1
2024-11-16T00:36:00.000Z	0.300	0.010	0.279132	263.06	41.42	1010000000100000	1
2024-11-16T00:36:00.000Z	0.310	0.010	0.140250	241.78	51.99	1010000000100000	1
2024-11-16T00:36:00.000Z	0.320	0.010	0.152472	237.73	56.09	1010000000100000	1
2024-11-16T00:36:00.000Z	0.330	0.010	0.172825	242.18	47.27	1010000000100000	1
2024-11-16T00:36:00.000Z	0.340	0.010	0.131309	256.87	45.70	1010000000100000	1
2024-11-16T00:36:00.000Z	0.350	0.010	0.119483	248.19	53.25	1010000000100000	1
2024-11-16T00:36:00.000Z	0.360	0.010	0.078182	237.11	57.90	1010000000100000	1
2024-11-16T00:36:00.000Z	0.370	0.010	0.080051	217.38	62.04	1010000000100000	1
2024-11-16T00:36:00.000Z	0.380	0.010	0.056484	205.16	64.62	1010000000100000	1
2024-11-16T00:36:00.000Z	0.390	0.010	0.074004	213.93	62.68	1010000000100000	1
2024-11-16T00:36:00.000Z	0.400	0.010	0.038505	223.20	70.42	1010000000100000	1
2024-11-16T00:36:00.000Z	0.410	0.010	0.040535	173.14	73.61	1010000000100000	1
2024-11-16T00:36:00.000Z	0.420	0.010	0.043735	231.13	72.37	1010000000100000	1
2024-11-16T00:36:00.000Z	0.430	0.010	0.023311	186.26	71.96	1010000000100000	1
2024-11-16T00:36:00.000Z	0.440	0.010	0.027990	124.34	72.47	1010000000100000	1
2024-11-16T00:36:00.000Z	0.450	0.010	0.029679	194.89	80.81	1010000000100000	1
2024-11-16T00:36:00.000Z	0.460	0.010	0.045827	 98.98	73.44	1010000000100000	1
2024-11-16T00:36:00.000Z	0.470	0.010	0.026339	 94.39	75.59	1010000000100000	1
2024-11-16T00:36:00.000Z	0.480	0.010	0.020957	 89.65	76.90	1010000000100000	1
2024-11-16T00:36:00.000Z	0.490	0.010	0.021480	 87.59	74.41	1010000000100000	1
2024-11-16T00:36:00.000Z	0.500	0.005	0.012729	 90.18	74.42	1010000000100000	1
2024-11-16T00:37:00.000Z	0.000	0.005	0.000000	   NaN	  NaN	1010000000100000	1
2024-11-16T00:37:00.000Z	0.010	0.010	0.000422	   NaN	  NaN	1010000000100000	1
2024-11-16T00:37:00.000Z	0.020	0.010	0.005416	   NaN	  NaN	1010000000100000	1
2024-11-16T00:37:00.000Z	0.030	0.010	0.013126	122.51	68.94	1010000000100000	1
2024-11-16T00:37:00.000Z	0.040	0.010	0.019113	152.79	68.99	1010000000100000	1
2024-11-16T00:37:00.000Z	0.050	0.010	0.038484	321.11	68.65	1010000000100000	1
2024-11-16T00:37:00.000Z	0.060	0.010	0.372865	342.25	57.36	1010000000100000	1
2024-11-16T00:37:00.000Z	0.070	0.010	0.794745	  5.96	53.21	1010000000100000	1
2024-11-16T00:37:00.000Z	0.080	0.010	0.341910	336.10	62.20	1010000000100000	1
2024-11-16T00:37:00.000Z	0.090	0.010	0.296251	324.64	48.67	1010000000100000	1
2024-11-16T00:37:00.000Z	0.100	0.010	0.382670	323.43	51.42	1010000000100000	1
2024-11-16T00:37:00.000Z	0.110	0.010	0.465931	334.03	50.70	1010000000100000	1
2024-11-16T00:37:00.000Z	0.120	0.010	0.743290	308.97	50.71	1010000000100000	1
2024-11-16T00:37:00.000Z	0.130	0.010	2.219877	286.36	41.65	1010000000100000	1
2024-11-16T00:37:00.000Z	0.140	0.010	5.382588	280.45	35.55	1010000000100000	1
2024-11-16T00:37:00.000Z	0.150	0.010	5.610210	280.26	32.70	1010000000100000	1
2024-11-16T00:37:00.000Z	0.160	0.010	4.233403	264.19	32.89	1010000000100000	1
2024-11-16T00:37:00.000Z	0.170	0.010	4.002812	264.95	23.17	1010000000100000	1
2024-11-16T00:37:00.000Z	0.180	0.010	1.977781	266.22	30.77	1010000000100000	1
2024-11-16T00:37:00.000Z	0.190	0.010	1.409766	270.39	30.97	1010000000100000	1
2024-11-16T00:37:00.000Z	0.200	0.010	0.834311	265.55	36.26	1010000000100000	1
2024-11-16T00:37:00.000Z	0.210	0.010	0.733427	261.25	40.65	1010000000100000	1
2024-11-16T00:37:00.000Z	0.220	0.010	0.932104	250.81	33.60	1010000000100000	1
2024-11-16T00:37:00.000Z	0.230	0.010	0.810527	253.55	33.18	1010000000100000	1
2024-11-16T00:37:00.000Z	0.240	0.010	0.482788	254.87	41.67	1010000000100000	1
2024-11-16T00:37:00.000Z	0.250	0.010	0.345045	248.59	40.48	1010000000100000	1
2024-11-16T00:37:00.000Z	0.260	0.010	0.586007	251.07	33.23	1010000000100000	1
2024-11-16T00:37:00.000Z	0.270	0.010	0.331200	256.12	42.97	1010000000100000	1
2024-11-16T00:37:00.000Z	0.280	0.010	0.386380	244.51	41.23	1010000000100000	1
2024-11-16T00:37:00.000Z	0.290	0.010	0.214638	252.75	45.94	1010000000100000	1
2024-11-16T00:37:00.000Z	0.300	0.010	0.213334	263.45	46.59	1010000000100000	1
2024-11-16T00:37:00.000Z	0.310	0.010	0.144217	232.97	51.13	1010000000100000	1
