Time	heave [m]	north [m]	west [m]	status [-]	despiked [m]	DQF [-]	FQF [-]
2020-09-01T01:36:47.990Z	 0.0400	 0.0800	-0.1600	0	 0.0400	1011111111000000	1
2020-09-01T01:36:48.771Z	 0.1300	 0.1300	-0.0600	0	 0.1300	1011111111000000	1
2020-09-01T01:36:49.553Z	-0.0400	-0.0100	-0.0100	0	-0.0400	1011111111000000	1
2020-09-01T01:36:50.334Z	-0.2400	 0.1400	-0.0500	0	-0.2400	1011111111000000	1
2020-09-01T01:36:51.116Z	-0.2200	 0.2800	-0.3800	0	-0.2200	1011111111000000	1
2020-09-01T01:36:51.898Z	 0.3300	 0.2300	-0.2300	0	 0.3300	1011111111000000	1
2020-09-01T01:36:52.679Z	 0.4100	-0.1000	 0.2700	0	 0.4100	1011111111000000	1
2020-09-01T01:36:53.461Z	-0.1600	-0.2000	 0.3700	0	-0.1600	1011111111000000	1
2020-09-01T01:36:54.242Z	-0.3400	 0.0800	 0.1700	0	-0.3400	1011111111000000	1
2020-09-01T01:36:55.024Z	-0.0200	 0.1900	 0.0300	0	-0.0200	1011111111000000	1
2020-09-01T01:36:55.806Z	 0.3200	-0.1200	 0.2100	0	 0.3200	1011111111000000	1
2020-09-01T01:36:56.587Z	 0.0300	-0.4000	 0.2700	0	 0.0300	1011111111000000	1
2020-09-01T01:36:57.369Z	-0.2700	-0.0900	 0.2100	0	-0.2700	1011111111000000	1
2020-09-01T01:36:58.150Z	 0.0000	 0.1600	 0.0600	0	 0.0000	1011111111000000	1
2020-09-01T01:36:58.932Z	 0.1200	-0.0800	-0.0500	0	 0.1200	1011111111000000	1
2020-09-01T01:36:59.714Z	 0.1300	-0.3100	 0.0900	0	 0.1300	1011111111000000	1
2020-09-01T01:37:00.495Z	-0.0300	-0.1200	 0.1800	0	-0.0300	1011111111000000	1
2020-09-01T01:37:01.277Z	-0.3000	 0.2400	 0.0600	0	-0.3000	1011111111000000	1
2020-09-01T01:37:02.058Z	 0.1000	 0.1200	-0.3000	0	 0.1000	1011111111000000	1
2020-09-01T01:37:02.840Z	 0.2000	-0.1300	-0.1900	0	 0.2000	1011111111000000	1
2020-09-01T01:37:03.621Z	 0.0000	-0.0700	 0.0400	0	 0.0000	1011111111000000	1
2020-09-01T01:37:04.403Z	-0.1200	-0.0200	-0.0100	0	-0.1200	1011111111000000	1
2020-09-01T01:37:05.185Z	-0.2600	 0.1900	-0.1200	0	-0.2600	1011111111000000	1
2020-09-01T01:37:05.966Z	 0.0800	 0.2300	-0.2900	0	 0.0800	1011111111000000	1
2020-09-01T01:37:06.748Z	 0.3400	 0.0400	-0.1400	0	 0.3400	1011111111000000	1
2020-09-01T01:37:07.529Z	 0.0800	-0.1600	 0.0800	0	 0.0800	1011111111000000	1
2020-09-01T01:37:08.311Z	-0.4100	 0.0500	 0.0200	0	-0.4100	1011111111000000	1
2020-09-01T01:37:09.093Z	-0.0500	 0.3900	-0.0800	0	-0.0500	1011111111000000	1
2020-09-01T01:37:09.874Z	 0.2500	 0.0700	-0.0100	0	 0.2500	1011111111000000	1
2020-09-01T01:37:10.656Z	 0.0600	-0.0900	-0.0800	0	 0.0600	1011111111000000	1
2020-09-01T01:37:11.437Z	 0.0100	-0.0500	 0.0000	0	 0.0100	1011111111000000	1
2020-09-01T01:37:12.219Z	-0.2500	-0.0100	 0.0700	0	-0.2500	1011111111000000	1
2020-09-01T01:37:13.001Z	-0.1200	 0.0000	-0.0700	0	-0.1200	1011111111000000	1
2020-09-01T01:37:13.782Z	 0.1400	 0.0400	-0.1000	0	 0.1400	1011111111000000	1
2020-09-01T01:37:14.564Z	 0.3600	 0.0700	 0.1200	0	 0.3600	1011111111000000	1
2020-09-01T01:37:15.345Z	-0.0200	-0.1600	 0.1700	0	-0.0200	1011111111000000	1
2020-09-01T01:37:16.127Z	-0.3100	-0.0600	 0.1200	0	-0.3100	1011111111000000	1
2020-09-01T01:37:16.908Z	-0.1000	 0.0100	-0.0600	0	-0.1000	1011111111000000	1
2020-09-01T01:37:17.690Z	-0.0700	 0.1300	-0.2800	0	-0.0700	1011111111000000	1
2020-09-01T01:37:18.472Z	 0.4400	 0.0900	 0.0600	0	 0.4400	1011111111000000	1
2020-09-01T01:37:19.253Z	 0.1900	-0.3400	 0.2400	0	 0.1900	1011111111000000	1
2020-09-01T01:37:20.035Z	-0.3900	-0.2200	 0.0700	0	-0.3900	1011111111000000	1
2020-09-01T01:37:20.816Z	-0.0400	-0.0700	-0.0200	0	-0.0400	1011111111000000	1
2020-09-01T01:37:21.598Z	 0.0100	-0.0900	-0.0600	0	 0.0100	1011111111000000	1
2020-09-01T01:37:22.380Z	 0.1500	-0.0700	-0.0400	0	 0.1500	1011111111000000	1
2020-09-01T01:37:23.161Z	 0.1300	-0.2200	 0.1600	0	 0.1300	1011111111000000	1
2020-09-01T01:37:23.943Z	-0.1900	-0.1900	 0.1200	0	-0.1900	1011111111000000	1
2020-09-01T01:37:24.724Z	-0.1700	 0.1000	-0.0700	0	-0.1700	1011111111000000	1
2020-09-01T01:37:25.506Z	 0.1600	 0.0700	-0.0200	0	 0.1600	1011111111000000	1
2020-09-01T01:37:26.288Z	 0.0200	-0.1400	 0.1100	0	 0.0200	1011111111000000	1
2020-09-01T01:37:27.069Z	-0.1400	 0.0200	 0.0700	0	-0.1400	1011111111000000	1
2020-09-01T01:37:27.851Z	 0.1100	 0.1000	-0.1100	0	 0.1100	1011111111000000	1
2020-09-01T01:37:28.632Z	 0.0200	 0.1700	-0.0600	0	 0.0200	1011111111000000	1
2020-09-01T01:37:29.414Z	 0.0100	 0.1600	 0.1300	0	 0.0100	1011111111000000	1
2020-09-01T01:37:30.195Z	-0.1800	 0.2800	-0.0400	0	-0.1800	1011111111000000	1
2020-09-01T01:37:30.977Z	 0.0900	 0.3300	-0.1000	0	 0.0900	1011111111000000	1
2020-09-01T01:37:31.759Z	 0.1000	-0.0500	-0.0600	0	 0.1000	1011111111000000	1
2020-09-01T01:37:32.540Z	-0.2900	 0.0900	-0.0200	0	-0.2900	1011111111000000	1
2020-09-01T01:37:33.322Z	 0.0300	 0.3600	-0.1200	0	 0.0300	1011111111000000	1
2020-09-01T01:37:34.103Z	 0.2800	 0.1000	-0.0500	0	 0.2800	1011111111000000	1
2020-09-01T01:37:34.885Z	 0.0600	-0.0200	 0.0400	0	 0.0600	1011111111000000	1
2020-09-01T01:37:35.667Z	-0.0900	-0.0100	-0.0900	0	-0.0900	1011111111000000	1
2020-09-01T01:37:36.448Z	-0.3200	 0.1800	-0.0800	0	-0.3200	1011111111000000	1
2020-09-01T01:37:37.230Z	 0.1400	 0.3400	-0.1100	0	 0.1400	1011111111000000	1
2020-09-01T01:37:38.011Z	 0.4400	-0.1900	 0.1300	0	 0.4400	1011111111000000	1
2020-09-01T01:37:38.793Z	-0.2100	-0.5100	 0.0800	0	-0.2100	1011111111000000	1
2020-09-01T01:37:39.575Z	-0.3400	-0.0800	-0.0400	0	-0.3400	1011111111000000	1
2020-09-01T01:37:40.356Z	 0.2200	 0.0300	 0.0700	0	 0.2200	1011111111000000	1
2020-09-01T01:37:41.138Z	 0.1600	-0.4100	 0.2100	0	 0.1600	1011111111000000	1
2020-09-01T01:37:41.919Z	-0.0600	-0.4400	 0.2200	0	-0.0600	1011111111000000	1
2020-09-01T01:37:42.701Z	-0.0200	-0.2600	 0.1700	0	-0.0200	1011111111000000	1
2020-09-01T01:37:43.482Z	-0.1100	-0.0800	-0.0200	0	-0.1100	1011111111000000	1
2020-09-01T01:37:44.264Z	 0.1600	-0.1300	 0.0000	0	 0.1600	1011111111000000	1
2020-09-01T01:37:45.046Z	-0.1200	-0.2100	 0.1200	0	-0.1200	1011111111000000	1
2020-09-01T01:37:45.827Z	 0.0300	-0.0700	-0.0100	0	 0.0300	1011111111000000	1
2020-09-01T01:37:46.609Z	-0.1000	 0.0200	-0.1300	0	-0.1000	1011111111000000	1
2020-09-01T01:37:47.390Z	 0.0600	 0.0900	-0.1100	0	 0.0600	1011111111000000	1
2020-09-01T01:37:48.172Z	 0.0600	 0.1300	-0.1600	0	 0.0600	1011111111000000	1
2020-09-01T01:37:48.954Z	-0.1700	 0.1800	-0.2200	0	-0.1700	1011111111000000	1
2020-09-01T01:37:49.735Z	 0.0600	 0.1300	-0.2200	0	 0.0600	1011111111000000	1
2020-09-01T01:37:50.517Z	 0.0300	 0.2600	-0.3500	0	 0.0300	1011111111000000	1
2020-09-01T01:37:51.298Z	 0.2400	 0.2800	-0.1100	0	 0.2400	1011111111000000	1
2020-09-01T01:37:52.080Z	-0.1700	 0.1800	 0.0200	0	-0.1700	1011111111000000	1
2020-09-01T01:37:52.862Z	-0.3300	 0.2800	-0.2500	0	-0.3300	1011111111000000	1
2020-09-01T01:37:53.643Z	 0.1000	 0.3500	-0.3200	0	 0.1000	1011111111000000	1
2020-09-01T01:37:54.425Z	 0.4600	-0.0400	 0.2900	0	 0.4600	1011111111000000	1
2020-09-01T01:37:55.206Z	-0.0800	-0.2100	 0.5100	0	-0.0800	1011111111000000	1
2020-09-01T01:37:55.988Z	-0.2300	-0.0500	 0.3700	0	-0.2300	1011111111000000	1
2020-09-01T01:37:56.770Z	 0.0400	-0.1200	 0.2000	0	 0.0400	1011111111000000	1
2020-09-01T01:37:57.551Z	 0.0300	-0.1600	 0.2400	0	 0.0300	1011111111000000	1
2020-09-01T01:37:58.333Z	 0.0000	-0.1400	 0.2600	0	 0.0000	1011111111000000	1
2020-09-01T01:37:59.114Z	 0.0600	 0.0500	 0.1800	0	 0.0600	1011111111000000	1
2020-09-01T01:37:59.896Z	 0.0900	-0.0300	 0.2200	0	 0.0900	1011111111000000	1
2020-09-01T01:38:00.677Z	-0.1800	-0.1200	-0.0400	0	-0.1800	1011111111000000	1
2020-09-01T01:38:01.459Z	-0.1300	 0.0600	-0.1200	0	-0.1300	1011111111000000	1
2020-09-01T01:38:02.241Z	 0.1200	 0.1300	-0.0400	0	 0.1200	1011111111000000	1
2020-09-01T01:38:03.022Z	 0.1500	 0.0000	-0.0100	0	 0.1500	1011111111000000	1
2020-09-01T01:38:03.804Z	-0.0700	-0.1300	-0.1200	0	-0.0700	1011111111000000	1
2020-09-01T01:38:04.585Z	-0.1600	 0.0200	-0.2900	0	-0.1600	1011111111000000	1
2020-09-01T01:38:05.367Z	-0.0500	 0.1600	-0.2200	0	-0.0500	1011111111000000	1
2020-09-01T01:38:06.149Z	 0.2800	 0.0000	 0.1000	0	 0.2800	1011111111000000	1
2020-09-01T01:38:06.930Z	-0.0800	-0.1900	-0.0500	0	-0.0800	1011111111000000	1
2020-09-01T01:38:07.712Z	-0.1500	-0.0600	-0.2600	0	-0.1500	1011111111000000	1
2020-09-01T01:38:08.493Z	 0.1600	-0.0400	-0.1600	0	 0.1600	1011111111000000	1
2020-09-01T01:38:09.275Z	-0.0500	-0.0700	 0.0200	0	-0.0500	1011111111000000	1
2020-09-01T01:38:10.057Z	 0.0100	-0.0800	 0.0600	0	 0.0100	1011111111000000	1
2020-09-01T01:38:10.838Z	-0.0700	-0.0400	-0.0800	0	-0.0700	1011111111000000	1
2020-09-01T01:38:11.620Z	-0.0300	-0.0300	-0.1900	0	-0.0300	1011111111000000	1
2020-09-01T01:38:12.401Z	 0.0100	-0.0200	-0.1700	0	 0.0100	1011111111000000	1
2020-09-01T01:38:13.183Z	 0.0600	 0.0700	-0.0100	0	 0.0600	1011111111000000	1
2020-09-01T01:38:13.964Z	 0.1700	 0.0000	 0.0600	0	 0.1700	1011111111000000	1
2020-09-01T01:38:14.746Z	-0.0900	-0.1100	-0.0100	0	-0.0900	1011111111000000	1
2020-09-01T01:38:15.528Z	-0.1800	 0.1000	-0.1600	0	-0.1800	1011111111000000	1
2020-09-01T01:38:16.309Z	 0.0800	 0.1200	 0.0400	0	 0.0800	1011111111000000	1
2020-09-01T01:38:17.091Z	-0.0900	-0.1000	 0.1000	0	-0.0900	1011111111000000	1
2020-09-01T01:38:17.872Z	 0.0400	-0.0800	-0.0500	0	 0.0400	1011111111000000	1
2020-09-01T01:38:18.654Z	 0.2100	 0.0400	 0.0100	0	 0.2100	1011111111000000	1
2020-09-01T01:38:19.436Z	 0.0200	 0.2100	 0.2300	0	 0.0200	1011111111000000	1
2020-09-01T01:38:20.217Z	-0.1600	 0.0500	 0.3400	0	-0.1600	1011111111000000	1
2020-09-01T01:38:20.999Z	-0.0400	 0.0300	 0.2400	0	-0.0400	1011111111000000	1
2020-09-01T01:38:21.780Z	 0.1500	 0.0700	 0.1700	0	 0.1500	1011111111000000	1
2020-09-01T01:38:22.562Z	-0.2500	 0.1400	-0.0700	0	-0.2500	1011111111000000	1
2020-09-01T01:38:23.344Z	-0.1300	 0.4000	-0.1000	0	-0.1300	1011111111000000	1
2020-09-01T01:38:24.125Z	 0.4200	 0.1900	 0.3600	0	 0.4200	1011111111000000	1
2020-09-01T01:38:24.907Z	 0.3200	-0.4000	 0.3700	0	 0.3200	1011111111000000	1
2020-09-01T01:38:25.688Z	-0.3500	-0.2700	 0.0800	0	-0.3500	1011111111000000	1
2020-09-01T01:38:26.470Z	-0.1000	 0.0800	-0.1400	0	-0.1000	1011111111000000	1
2020-09-01T01:38:27.252Z	 0.0300	-0.0500	-0.1800	0	 0.0300	1011111111000000	1
2020-09-01T01:38:28.033Z	 0.0000	-0.2000	 0.1200	0	 0.0000	1011111111000000	1
2020-09-01T01:38:28.815Z	 0.0100	-0.2500	 0.0800	0	 0.0100	1011111111000000	1
2020-09-01T01:38:29.596Z	-0.0400	-0.0500	-0.2400	0	-0.0400	1011111111000000	1
2020-09-01T01:38:30.378Z	 0.0900	 0.0500	-0.2300	0	 0.0900	1011111111000000	1
2020-09-01T01:38:31.159Z	-0.1300	 0.0200	-0.1000	0	-0.1300	1011111111000000	1
2020-09-01T01:38:31.941Z	-0.0800	 0.0100	-0.1200	0	-0.0800	1011111111000000	1
2020-09-01T01:38:32.723Z	 0.2100	 0.0200	-0.0500	0	 0.2100	1011111111000000	1
2020-09-01T01:38:33.504Z	-0.1000	 0.0300	-0.0600	0	-0.1000	1011111111000000	1
2020-09-01T01:38:34.286Z	-0.1500	 0.1800	-0.2200	0	-0.1500	1011111111000000	1
2020-09-01T01:38:35.067Z	 0.2400	 0.0000	-0.1100	0	 0.2400	1011111111000000	1
2020-09-01T01:38:35.849Z	-0.1800	-0.0700	-0.0900	0	-0.1800	1011111111000000	1
2020-09-01T01:38:36.631Z	-0.0400	 0.1200	-0.1300	0	-0.0400	1011111111000000	1
2020-09-01T01:38:37.412Z	 0.1000	 0.0000	-0.0200	0	 0.1000	1011111111000000	1
2020-09-01T01:38:38.194Z	-0.0500	-0.0300	-0.0400	0	-0.0500	1011111111000000	1
2020-09-01T01:38:38.975Z	-0.0500	 0.0400	-0.1500	0	-0.0500	1011111111000000	1
2020-09-01T01:38:39.757Z	 0.0000	 0.1600	-0.2500	0	 0.0000	1011111111000000	1
2020-09-01T01:38:40.539Z	 0.1700	 0.3600	-0.0200	0	 0.1700	1011111111000000	1
2020-09-01T01:38:41.320Z	 0.1300	 0.0300	 0.2200	0	 0.1300	1011111111000000	1
2020-09-01T01:38:42.102Z	-0.4100	-0.2700	-0.0500	0	-0.4100	1011111111000000	1
2020-09-01T01:38:42.883Z	-0.0300	 0.1700	-0.2400	0	-0.0300	1011111111000000	1
2020-09-01T01:38:43.665Z	 0.5500	-0.0500	 0.1000	0	 0.5500	1011111111000000	1
2020-09-01T01:38:44.446Z	 0.0200	-0.4300	 0.4100	0	 0.0200	1011111111000000	1
2020-09-01T01:38:45.228Z	-0.2300	-0.3400	 0.5500	0	-0.2300	1011111111000000	1
2020-09-01T01:38:46.010Z	-0.1700	-0.1400	 0.2100	0	-0.1700	1011111111000000	1
2020-09-01T01:38:46.791Z	 0.2000	-0.0100	-0.1200	0	 0.2000	1011111111000000	1
2020-09-01T01:38:47.573Z	-0.0200	 0.0400	 0.1700	0	-0.0200	1011111111000000	1
2020-09-01T01:38:48.354Z	-0.0200	 0.0700	 0.2800	0	-0.0200	1011111111000000	1
2020-09-01T01:38:49.136Z	 0.0000	-0.0300	 0.1500	0	 0.0000	1011111111000000	1
2020-09-01T01:38:49.918Z	-0.1000	 0.0700	-0.0500	0	-0.1000	1011111111000000	1
2020-09-01T01:38:50.699Z	 0.1600	-0.0400	 0.0600	0	 0.1600	1011111111000000	1
2020-09-01T01:38:51.481Z	-0.2700	 0.1000	 0.1900	0	-0.2700	1011111111000000	1
2020-09-01T01:38:52.262Z	 0.0700	 0.2000	 0.0400	0	 0.0700	1011111111000000	1
2020-09-01T01:38:53.044Z	 0.2000	-0.1300	-0.0300	0	 0.2000	1011111111000000	1
2020-09-01T01:38:53.826Z	-0.1900	-0.0400	-0.0900	0	-0.1900	1011111111000000	1
2020-09-01T01:38:54.607Z	-0.1500	 0.1800	-0.0500	0	-0.1500	1011111111000000	1
2020-09-01T01:38:55.389Z	 0.1100	 0.2400	 0.0400	0	 0.1100	1011111111000000	1
2020-09-01T01:38:56.170Z	 0.3200	-0.0800	-0.0900	0	 0.3200	1011111111000000	1
2020-09-01T01:38:56.952Z	-0.1600	-0.1500	-0.3200	0	-0.1600	1011111111000000	1
2020-09-01T01:38:57.733Z	-0.3900	 0.1700	-0.2800	0	-0.3900	1011111111000000	1
2020-09-01T01:38:58.515Z	 0.0000	 0.3600	-0.1700	0	 0.0000	1011111111000000	1
2020-09-01T01:38:59.297Z	 0.4600	 0.1600	-0.1700	0	 0.4600	1011111111000000	1
2020-09-01T01:39:00.078Z	 0.2300	-0.1800	-0.1700	0	 0.2300	1011111111000000	1
2020-09-01T01:39:00.860Z	-0.2900	-0.2100	-0.1200	0	-0.2900	1011111111000000	1
2020-09-01T01:39:01.641Z	-0.4800	 0.2700	-0.2200	0	-0.4800	1011111111000000	1
2020-09-01T01:39:02.423Z	 0.2300	 0.3600	-0.1600	0	 0.2300	1011111111000000	1
2020-09-01T01:39:03.205Z	 0.4700	-0.3600	 0.0700	0	 0.4700	1011111111000000	1
2020-09-01T01:39:03.986Z	-0.0600	-0.5500	 0.0500	0	-0.0600	1011111111000000	1
2020-09-01T01:39:04.768Z	-0.2700	-0.2700	 0.0200	0	-0.2700	1011111111000000	1
2020-09-01T01:39:05.549Z	-0.1000	-0.0500	-0.0300	0	-0.1000	1011111111000000	1
2020-09-01T01:39:06.331Z	 0.3000	-0.0500	 0.1100	0	 0.3000	1011111111000000	1
2020-09-01T01:39:07.113Z	 0.1300	-0.2500	 0.3200	0	 0.1300	1011111111000000	1
2020-09-01T01:39:07.894Z	-0.3900	-0.1800	 0.1400	0	-0.3900	1011111111000000	1
2020-09-01T01:39:08.676Z	-0.1300	 0.1800	 0.0300	0	-0.1300	1011111111000000	1
2020-09-01T01:39:09.457Z	 0.1800	 0.2700	-0.0200	0	 0.1800	1011111111000000	1
2020-09-01T01:39:10.239Z	 0.1200	 0.1200	 0.0400	0	 0.1200	1011111111000000	1
2020-09-01T01:39:11.021Z	-0.0100	-0.0600	 0.1900	0	-0.0100	1011111111000000	1
2020-09-01T01:39:11.802Z	-0.3100	 0.1900	 0.1900	0	-0.3100	1011111111000000	1
2020-09-01T01:39:12.584Z	 0.2500	 0.4100	 0.1800	0	 0.2500	1011111111000000	1
2020-09-01T01:39:13.365Z	 0.3000	-0.0900	-0.0200	0	 0.3000	1011111111000000	1
2020-09-01T01:39:14.147Z	-0.2600	-0.2400	-0.1000	0	-0.2600	1011111111000000	1
2020-09-01T01:39:14.928Z	-0.3600	 0.2500	-0.1500	0	-0.3600	1011111111000000	1
2020-09-01T01:39:15.710Z	 0.1700	 0.3000	-0.0600	0	 0.1700	1011111111000000	1
2020-09-01T01:39:16.492Z	 0.3400	-0.0200	 0.1700	0	 0.3400	1011111111000000	1
2020-09-01T01:39:17.273Z	 0.0400	-0.1200	 0.0000	0	 0.0400	1011111111000000	1
2020-09-01T01:39:18.055Z	-0.1400	-0.0400	-0.1000	0	-0.1400	1011111111000000	1
2020-09-01T01:39:18.836Z	-0.1400	 0.1100	 0.0500	0	-0.1400	1011111111000000	1
2020-09-01T01:39:19.618Z	-0.0200	 0.0200	 0.1400	0	-0.0200	1011111111000000	1
2020-09-01T01:39:20.400Z	 0.0800	-0.1300	 0.1200	0	 0.0800	1011111111000000	1
2020-09-01T01:39:21.181Z	 0.0500	-0.2300	-0.0300	0	 0.0500	1011111111000000	1
2020-09-01T01:39:21.963Z	-0.0800	-0.0900	-0.1100	0	-0.0800	1011111111000000	1
2020-09-01T01:39:22.744Z	-0.0700	-0.0500	 0.0300	0	-0.0700	1011111111000000	1
2020-09-01T01:39:23.526Z	-0.0600	-0.1500	 0.0500	0	-0.0600	1011111111000000	1
2020-09-01T01:39:24.308Z	 0.1900	-0.0700	-0.0300	0	 0.1900	1011111111000000	1
2020-09-01T01:39:25.089Z	 0.0600	-0.1000	-0.0900	0	 0.0600	1011111111000000	1
2020-09-01T01:39:25.871Z	-0.1400	-0.1200	 0.0000	0	-0.1400	1011111111000000	1
2020-09-01T01:39:26.652Z	-0.0500	 0.0100	 0.0700	0	-0.0500	1011111111000000	1
2020-09-01T01:39:27.434Z	 0.1000	 0.0400	-0.0700	0	 0.1000	1011111111000000	1
2020-09-01T01:39:28.215Z	-0.0400	-0.0100	-0.2300	0	-0.0400	1011111111000000	1
2020-09-01T01:39:28.997Z	-0.1300	 0.0400	-0.3400	0	-0.1300	1011111111000000	1
2020-09-01T01:39:29.779Z	 0.1200	 0.0700	-0.0600	0	 0.1200	1011111111000000	1
2020-09-01T01:39:30.560Z	-0.0100	 0.1700	 0.1800	0	-0.0100	1011111111000000	1
2020-09-01T01:39:31.342Z	 0.0800	 0.1300	-0.0400	0	 0.0800	1011111111000000	1
2020-09-01T01:39:32.123Z	 0.0900	-0.1000	-0.1500	0	 0.0900	1011111111000000	1
2020-09-01T01:39:32.905Z	-0.2000	 0.1000	-0.1300	0	-0.2000	1011111111000000	1
2020-09-01T01:39:33.687Z	 0.0900	 0.1300	 0.0600	0	 0.0900	1011111111000000	1
2020-09-01T01:39:34.468Z	-0.0300	-0.0400	 0.0600	0	-0.0300	1011111111000000	1
2020-09-01T01:39:35.250Z	-0.0200	 0.0700	-0.0900	0	-0.0200	1011111111000000	1
2020-09-01T01:39:36.031Z	 0.0600	 0.0800	-0.1400	0	 0.0600	1011111111000000	1
2020-09-01T01:39:36.813Z	 0.0600	-0.0200	 0.1000	0	 0.0600	1011111111000000	1
2020-09-01T01:39:37.595Z	-0.0300	-0.0300	 0.2000	0	-0.0300	1011111111000000	1
2020-09-01T01:39:38.376Z	-0.0500	 0.2200	-0.0500	0	-0.0500	1011111111000000	1
2020-09-01T01:39:39.158Z	-0.0200	 0.1600	-0.0200	0	-0.0200	1011111111000000	1
2020-09-01T01:39:39.939Z	-0.0500	 0.0700	 0.0000	0	-0.0500	1011111111000000	1
2020-09-01T01:39:40.721Z	 0.2200	-0.0300	 0.1600	0	 0.2200	1011111111000000	1
2020-09-01T01:39:41.502Z	-0.1000	 0.0000	 0.2000	0	-0.1000	1011111111000000	1
2020-09-01T01:39:42.284Z	-0.1100	 0.0800	 0.0800	0	-0.1100	1011111111000000	1
2020-09-01T01:39:43.066Z	 0.1000	-0.1600	 0.0900	0	 0.1000	1011111111000000	1
2020-09-01T01:39:43.847Z	 0.0000	-0.1400	 0.2200	0	 0.0000	1011111111000000	1
2020-09-01T01:39:44.629Z	-0.0100	-0.0600	 0.1800	0	-0.0100	1011111111000000	1
2020-09-01T01:39:45.410Z	 0.0400	-0.1900	 0.0500	0	 0.0400	1011111111000000	1
2020-09-01T01:39:46.192Z	-0.1300	-0.2000	 0.0000	0	-0.1300	1011111111000000	1
2020-09-01T01:39:46.974Z	-0.0200	-0.1200	 0.0700	0	-0.0200	1011111111000000	1
2020-09-01T01:39:47.755Z	 0.0300	-0.0200	 0.0700	0	 0.0300	1011111111000000	1
2020-09-01T01:39:48.537Z	 0.1200	-0.0600	-0.1000	0	 0.1200	1011111111000000	1
2020-09-01T01:39:49.318Z	-0.0200	-0.1700	-0.0500	0	-0.0200	1011111111000000	1
2020-09-01T01:39:50.100Z	-0.2100	-0.1000	-0.1500	0	-0.2100	1011111111000000	1
2020-09-01T01:39:50.882Z	-0.0100	 0.0200	 0.0100	0	-0.0100	1011111111000000	1
2020-09-01T01:39:51.663Z	 0.1300	 0.0400	 0.0100	0	 0.1300	1011111111000000	1
2020-09-01T01:39:52.445Z	 0.1200	-0.0800	-0.2400	0	 0.1200	1011111111000000	1
2020-09-01T01:39:53.226Z	 0.0500	-0.1000	-0.1300	0	 0.0500	1011111111000000	1
2020-09-01T01:39:54.008Z	-0.2300	-0.0300	-0.0100	0	-0.2300	1011111111000000	1
2020-09-01T01:39:54.790Z	-0.1600	 0.1300	-0.0300	0	-0.1600	1011111111000000	1
2020-09-01T01:39:55.571Z	 0.2700	 0.1600	-0.1900	0	 0.2700	1011111111000000	1
2020-09-01T01:39:56.353Z	 0.1100	-0.0400	-0.1400	0	 0.1100	1011111111000000	1
2020-09-01T01:39:57.134Z	-0.2000	 0.0100	-0.1000	0	-0.2000	1011111111000000	1
2020-09-01T01:39:57.916Z	-0.0400	 0.2500	-0.1300	0	-0.0400	1011111111000000	1
2020-09-01T01:39:58.697Z	 0.1500	 0.1600	-0.0200	0	 0.1500	1011111111000000	1
2020-09-01T01:39:59.479Z	-0.0300	 0.1300	 0.1200	0	-0.0300	1011111111000000	1
2020-09-01T01:40:00.261Z	 0.0900	 0.0300	-0.0300	0	 0.0900	1011111111000000	1
2020-09-01T01:40:01.042Z	-0.1200	 0.1500	-0.2000	0	-0.1200	1011111111000000	1
2020-09-01T01:40:01.824Z	-0.0300	 0.2300	-0.0200	0	-0.0300	1011111111000000	1
2020-09-01T01:40:02.605Z	-0.0800	 0.1700	-0.0400	0	-0.0800	1011111111000000	1
2020-09-01T01:40:03.387Z	 0.0500	 0.2000	 0.0500	0	 0.0500	1011111111000000	1
2020-09-01T01:40:04.169Z	 0.1800	 0.1300	 0.1100	0	 0.1800	1011111111000000	1
2020-09-01T01:40:04.950Z	 0.1600	-0.0300	 0.1100	0	 0.1600	1011111111000000	1
2020-09-01T01:40:05.732Z	-0.2400	-0.1100	 0.0600	0	-0.2400	1011111111000000	1
2020-09-01T01:40:06.513Z	-0.4100	 0.2800	 0.1000	0	-0.4100	1011111111000000	1
2020-09-01T01:40:07.295Z	 0.2800	 0.0700	 0.1600	0	 0.2800	1011111111000000	1
2020-09-01T01:40:08.077Z	 0.3600	-0.2800	 0.0500	0	 0.3600	1011111111000000	1
2020-09-01T01:40:08.858Z	-0.0200	-0.3400	 0.1500	0	-0.0200	1011111111000000	1
2020-09-01T01:40:09.640Z	-0.4500	-0.0900	 0.0800	0	-0.4500	1011111111000000	1
2020-09-01T01:40:10.421Z	 0.2200	-0.0700	 0.1200	0	 0.2200	1011111111000000	1
2020-09-01T01:40:11.203Z	 0.1500	-0.4000	 0.2300	0	 0.1500	1011111111000000	1
2020-09-01T01:40:11.984Z	-0.1000	-0.2900	 0.1600	0	-0.1000	1011111111000000	1
2020-09-01T01:40:12.766Z	-0.0700	-0.1700	 0.0600	0	-0.0700	1011111111000000	1
2020-09-01T01:40:13.548Z	-0.0500	-0.1900	 0.0000	0	-0.0500	1011111111000000	1
2020-09-01T01:40:14.329Z	 0.0700	-0.2700	-0.0600	0	 0.0700	1011111111000000	1
2020-09-01T01:40:15.111Z	-0.0500	-0.0300	-0.1200	0	-0.0500	1011111111000000	1
2020-09-01T01:40:15.892Z	 0.2200	-0.0200	 0.0300	0	 0.2200	1011111111000000	1
2020-09-01T01:40:16.674Z	-0.2100	-0.1700	 0.1100	0	-0.2100	1011111111000000	1
